#,Player Name,Team,GP,TOI,G,A,FirstA,Points,Shots,iFenwick,iCorsi,ShPct,G/60,A/60,FirstA/60,Points/60,Shots/60,iFenwick/60,iCorsi/60,IGP,IAP,IPP
158,"SMYTH, RYAN",Colorado,55,1078:47,14,23,19,37,168,215,247,8.33,0.78,1.28,1.06,2.06,9.34,11.96,13.74,24.1,39.7,63.8
159,"PAILLE, DANIEL",Buffalo,77,1021:54,19,16,11,35,110,144,177,17.27,1.12,0.94,0.65,2.06,6.46,8.45,10.39,45.2,38.1,83.3
160,"ARMSTRONG, DEREK",Los Angeles,77,1022:42,8,27,18,35,118,159,191,6.78,0.47,1.58,1.06,2.05,6.92,9.33,11.21,15.1,50.9,66.0
#,Player Name,Team,GP,TOI,G,A,FirstA,Points,Shots,iFenwick,iCorsi,Sh%,G/60,A/60,FirstA/60,Points/60,Shots/60,iFenwick/60,iCorsi/60,IGP,IAP,IPP
161,"RAYMOND, MASON",Vancouver,49,613:39,9,12,8,21,80,104,130,11.25,0.88,1.17,0.78,2.05,7.82,10.17,12.71,30.0,40.0,70.0
162,"BASS, CODY",Ottawa,21,117:15,2,2,2,4,12,14,16,16.67,1.02,1.02,1.02,2.05,6.14,7.16,8.19,40.0,40.0,80.0
163,"MCLEAN, BRETT",Florida,67,1087:38,14,23,13,37,140,174,215,10.00,0.77,1.27,0.72,2.04,7.72,9.60,11.86,27.5,45.1,72.5
164,"MOULSON, MATT",Los Angeles,22,265:00,5,4,3,9,35,40,50,14.29,1.13,0.91,0.68,2.04,7.92,9.06,11.32,41.7,33.3,75.0
165,"STRAKA, MARTIN",NY Rangers,65,1210:02,14,27,13,41,116,162,200,12.07,0.69,1.34,0.64,2.03,5.75,8.03,9.92,23.3,45.0,68.3
166,"BOOTH, DAVID",Florida,73,1180:34,22,18,11,40,228,300,371,9.65,1.12,0.91,0.56,2.03,11.59,15.25,18.86,37.9,31.0,69.0
167,"HECHT, JOCHEN",Buffalo,75,1447:50,22,27,14,49,229,309,363,9.61,0.91,1.12,0.58,2.03,9.49,12.81,15.04,32.8,40.3,73.1
168,"OKPOSO, KYLE",NY Islanders,9,148:09,2,3,2,5,15,19,27,13.33,0.81,1.22,0.81,2.02,6.07,7.69,10.93,28.6,42.9,71.4
169,"SAMUELSSON, MIKAEL",Detroit,73,1187:09,12,28,13,40,250,314,398,4.80,0.61,1.42,0.66,2.02,12.64,15.87,20.12,17.6,41.2,58.8
170,"COMRIE, MIKE",NY Islanders,76,1458:05,21,28,16,49,194,237,302,10.82,0.86,1.15,0.66,2.02,7.98,9.75,12.43,27.3,36.4,63.6
171,"KOSTITSYN, SERGEI",Montreal,52,746:25,8,17,12,25,48,68,94,16.67,0.64,1.37,0.96,2.01,3.86,5.47,7.56,17.8,37.8,55.6
172,"RYDER, MICHAEL",Montreal,70,926:51,14,17,8,31,134,190,264,10.45,0.91,1.10,0.52,2.01,8.67,12.30,17.09,25.5,30.9,56.4
173,"PERRON, DAVID",St. Louis,62,778:07,13,13,10,26,68,98,120,19.12,1.00,1.00,0.77,2.00,5.24,7.56,9.25,31.0,31.0,61.9
174,"GRABOVSKI, MIKHAIL",Montreal,24,269:25,3,6,4,9,23,38,51,13.04,0.67,1.34,0.89,2.00,5.12,8.46,11.36,25.0,50.0,75.0
175,"PONIKAROVSKY, ALEXEI",Toronto,66,1048:20,18,17,9,35,150,222,282,12.00,1.03,0.97,0.52,2.00,8.59,12.71,16.14,30.0,28.3,58.3
176,"SHANAHAN, BRENDAN",NY Rangers,73,1351:14,22,23,9,45,264,339,417,8.33,0.98,1.02,0.40,2.00,11.72,15.05,18.52,30.6,31.9,62.5
177,"HARTNELL, SCOTT",Philadelphia,80,1295:46,24,19,13,43,176,227,274,13.64,1.11,0.88,0.60,1.99,8.15,10.51,12.69,34.8,27.5,62.3
178,"MARLEAU, PATRICK",San Jose,78,1417:38,18,29,17,47,184,241,309,9.78,0.76,1.23,0.72,1.99,7.79,10.20,13.08,25.4,40.8,66.2
179,"CARCILLO, DAN",Arizona,57,725:03,13,11,7,24,106,149,178,12.26,1.08,0.91,0.58,1.99,8.77,12.33,14.73,41.9,35.5,77.4
180,"RUZICKA, STEFAN",Philadelphia,14,121:13,1,3,2,4,10,15,19,10.00,0.49,1.48,0.99,1.98,4.95,7.42,9.40,12.5,37.5,50.0
181,"FEDOROV, SERGEI",Washington,67,1183:53,11,28,16,39,128,191,244,8.59,0.56,1.42,0.81,1.98,6.49,9.68,12.37,19.6,50.0,69.6
182,"DUBINSKY, BRANDON",NY Rangers,82,1188:22,14,25,12,39,157,212,248,8.92,0.71,1.26,0.61,1.97,7.93,10.70,12.52,25.5,45.5,70.9
183,"WALKER, SCOTT",Carolina,57,947:09,13,18,11,31,118,173,211,11.02,0.82,1.14,0.70,1.96,7.48,10.96,13.37,27.7,38.3,66.0
184,"PENNER, DUSTIN",Edmonton,82,1410:41,23,23,8,46,201,281,342,11.44,0.98,0.98,0.34,1.96,8.55,11.95,14.55,26.7,26.7,53.5
185,"KREJCI, DAVID",Boston,56,835:28,6,21,15,27,73,88,106,8.22,0.43,1.51,1.08,1.94,5.24,6.32,7.61,16.7,58.3,75.0
186,"WEISS, STEPHEN",Florida,74,1301:14,13,29,18,42,131,178,230,9.92,0.60,1.34,0.83,1.94,6.04,8.21,10.61,17.1,38.2,55.3
187,"GONCHAR, SERGEI",Pittsburgh,78,2019:39,12,53,23,65,173,264,370,6.94,0.36,1.57,0.68,1.93,5.14,7.84,10.99,9.4,41.7,51.2
188,"HAGMAN, NIKLAS",Dallas,82,1278:37,27,14,9,41,178,239,287,15.17,1.27,0.66,0.42,1.92,8.35,11.22,13.47,43.5,22.6,66.1
189,"ERIKSSON, LOUI",Dallas,69,968:00,14,17,12,31,120,165,200,11.67,0.87,1.05,0.74,1.92,7.44,10.23,12.40,28.0,34.0,62.0
190,"HLINKA, JAROSLAV",Colorado,63,877:37,8,20,16,28,90,116,140,8.89,0.55,1.37,1.09,1.91,6.15,7.93,9.57,19.5,48.8,68.3
191,"BOLLAND, DAVE",Chicago,39,534:22,4,13,9,17,49,62,74,8.16,0.45,1.46,1.01,1.91,5.50,6.96,8.31,16.7,54.2,70.8
192,"EAVES, PATRICK",Carolina,37,472:12,5,10,6,15,81,112,137,6.17,0.64,1.27,0.76,1.91,10.29,14.23,17.41,22.7,45.5,68.2
193,"LAICH, BROOKS",Washington,81,1137:35,20,16,13,36,120,153,186,16.67,1.05,0.84,0.69,1.90,6.33,8.07,9.81,44.4,35.6,80.0
194,"BERNIER, STEVE",Buffalo,76,1012:19,16,16,10,32,131,171,208,12.21,0.95,0.95,0.59,1.90,7.76,10.14,12.33,30.8,30.8,61.5
195,"CHEECHOO, JONATHAN",San Jose,69,1145:01,23,13,7,36,220,293,343,10.45,1.21,0.68,0.37,1.89,11.53,15.35,17.97,35.9,20.3,56.2
196,"ROBITAILLE, RANDY",Ottawa,68,923:13,10,19,11,29,99,134,165,10.10,0.65,1.23,0.71,1.88,6.43,8.71,10.72,20.8,39.6,60.4
197,"RAFALSKI, BRIAN",Detroit,73,1756:32,13,42,12,55,175,227,357,7.43,0.44,1.43,0.41,1.88,5.98,7.75,12.19,11.0,35.6,46.6
198,"GUERIN, BILL",NY Islanders,81,1407:42,23,21,14,44,227,307,397,10.13,0.98,0.90,0.60,1.88,9.68,13.09,16.92,34.3,31.3,65.7
199,"SANDERSON, GEOFF",Edmonton,41,416:24,3,10,5,13,40,51,59,7.50,0.43,1.44,0.72,1.87,5.76,7.35,8.50,20.0,66.7,86.7
200,"AFINOGENOV, MAXIM",Buffalo,56,897:58,10,18,11,28,114,161,216,8.77,0.67,1.20,0.73,1.87,7.62,10.76,14.43,22.7,40.9,63.6
#,Player Name,Team,GP,TOI,G,A,FirstA,Points,Shots,iFenwick,iCorsi,Sh%,G/60,A/60,FirstA/60,Points/60,Shots/60,iFenwick/60,iCorsi/60,IGP,IAP,IPP
201,"MODIN, FREDRIK",Columbus,23,387:06,6,6,2,12,41,61,85,14.63,0.93,0.93,0.31,1.86,6.35,9.45,13.17,35.3,35.3,70.6
202,"POULIOT, BENOIT",Minnesota,11,97:02,2,1,1,3,10,16,17,20.00,1.24,0.62,0.62,1.85,6.18,9.89,10.51,50.0,25.0,75.0
203,"FLEISCHMANN, TOMAS",Washington,74,938:16,10,19,8,29,105,148,188,9.52,0.64,1.22,0.51,1.85,6.71,9.46,12.02,21.7,41.3,63.0
204,"BYFUGLIEN, DUSTIN",Chicago,67,1141:03,19,16,7,35,163,226,279,11.66,1.00,0.84,0.37,1.84,8.57,11.88,14.67,32.2,27.1,59.3
205,"KOZLOV, VYACHESLAV",Winnipeg,82,1306:53,17,23,11,40,161,220,274,10.56,0.78,1.06,0.51,1.84,7.39,10.10,12.58,29.8,40.4,70.2
206,"STEEN, ALEXANDER",Toronto,76,1374:51,15,27,16,42,169,249,320,8.88,0.65,1.18,0.70,1.83,7.38,10.87,13.97,23.8,42.9,66.7
207,"PERRIN, ERIC",Winnipeg,81,1443:58,11,33,22,44,120,162,225,9.17,0.46,1.37,0.91,1.83,4.99,6.73,9.35,17.7,53.2,71.0
208,"ARMSTRONG, COLBY",Winnipeg,72,1156:02,13,22,11,35,113,154,183,11.50,0.67,1.14,0.57,1.82,5.86,7.99,9.50,26.5,44.9,71.4
209,"KOBASEW, CHUCK",Boston,73,1290:20,22,17,13,39,147,178,208,14.97,1.02,0.79,0.60,1.81,6.84,8.28,9.67,37.3,28.8,66.1
210,"LATENDRESSE, GUILLAUME",Montreal,73,894:34,16,11,8,27,116,165,207,13.79,1.07,0.74,0.54,1.81,7.78,11.07,13.88,36.4,25.0,61.4
211,"HALPERN, JEFF",Tampa Bay,83,1392:14,20,22,14,42,132,178,241,15.15,0.86,0.95,0.60,1.81,5.69,7.67,10.39,36.4,40.0,76.4
212,"BRODZIAK, KYLE",Edmonton,80,1033:24,14,17,13,31,124,176,218,11.29,0.81,0.99,0.75,1.80,7.20,10.22,12.66,34.1,41.5,75.6
213,"PEVERLEY, RICH",Nashville,32,333:51,5,5,3,10,42,59,67,11.90,0.90,0.90,0.54,1.80,7.55,10.60,12.04,38.5,38.5,76.9
214,"PARRISH, MARK",Minnesota,65,969:30,15,14,7,29,92,132,151,16.30,0.93,0.87,0.43,1.79,5.69,8.17,9.35,28.3,26.4,54.7
215,"STEMPNIAK, LEE",St. Louis,80,1270:48,14,24,16,38,162,228,293,8.64,0.66,1.13,0.76,1.79,7.65,10.76,13.83,23.3,40.0,63.3
216,"FRANZEN, JOHAN",Detroit,72,1275:45,27,11,7,38,199,269,306,13.57,1.27,0.52,0.33,1.79,9.36,12.65,14.39,42.9,17.5,60.3
217,"LINDSTROM, JOAKIM",Columbus,25,235:50,3,4,2,7,25,38,45,12.00,0.76,1.02,0.51,1.78,6.36,9.67,11.45,23.1,30.8,53.8
218,"PYATT, TAYLOR",Vancouver,79,1246:36,16,21,12,37,167,216,250,9.58,0.77,1.01,0.58,1.78,8.04,10.40,12.03,25.8,33.9,59.7
219,"KESSEL, PHIL",Boston,82,1248:48,19,18,8,37,212,294,374,8.96,0.91,0.86,0.38,1.78,10.19,14.13,17.97,31.1,29.5,60.7
220,"ZUBOV, SERGEI",Dallas,46,1181:58,4,31,16,35,84,124,186,4.76,0.20,1.57,0.81,1.78,4.26,6.29,9.44,5.4,41.9,47.3
221,"HENSICK, T.J.",Colorado,31,371:30,6,5,2,11,52,63,73,11.54,0.97,0.81,0.32,1.78,8.40,10.18,11.79,42.9,35.7,78.6
222,"ROBERTS, GARY",Pittsburgh,38,506:45,3,12,9,15,41,54,64,7.32,0.36,1.42,1.07,1.78,4.85,6.39,7.58,15.0,60.0,75.0
223,"CLARK, CHRIS",Washington,18,304:12,5,4,3,9,29,48,59,17.24,0.99,0.79,0.59,1.78,5.72,9.47,11.64,38.5,30.8,69.2
224,"ZUBRUS, DAINIUS",New Jersey,82,1286:48,13,25,14,38,128,181,237,10.16,0.61,1.17,0.65,1.77,5.97,8.44,11.05,21.7,41.7,63.3
225,"FISHER, MIKE",Ottawa,79,1559:01,23,23,16,46,215,296,369,10.70,0.89,0.89,0.62,1.77,8.27,11.39,14.20,34.3,34.3,68.7
226,"FEDOTENKO, RUSLAN",NY Islanders,67,1119:02,16,17,9,33,121,171,223,13.22,0.86,0.91,0.48,1.77,6.49,9.17,11.96,32.7,34.7,67.3
227,"HANZAL, MARTIN",Arizona,71,1189:40,8,27,17,35,110,151,186,7.27,0.40,1.36,0.86,1.77,5.55,7.62,9.38,14.8,50.0,64.8
228,"BACKES, DAVID",St. Louis,72,1056:44,13,18,7,31,129,174,205,10.08,0.74,1.02,0.40,1.76,7.32,9.88,11.64,25.0,34.6,59.6
229,"BELL, MARK",Toronto,35,341:02,4,6,2,10,42,63,75,9.52,0.70,1.06,0.35,1.76,7.39,11.08,13.20,23.5,35.3,58.8
230,"CAMPBELL, BRIAN",San Jose,83,2083:55,8,53,28,61,142,219,302,5.63,0.23,1.53,0.81,1.76,4.09,6.31,8.70,6.2,41.1,47.3
231,"CHRISTENSEN, ERIK",Winnipeg,59,788:11,11,12,4,23,132,183,233,8.33,0.84,0.91,0.30,1.75,10.05,13.93,17.74,29.7,32.4,62.2
232,"FIDDLER, VERNON",Nashville,79,1101:01,11,21,13,32,97,136,167,11.34,0.60,1.14,0.71,1.74,5.29,7.41,9.10,27.5,52.5,80.0
233,"ARNASON, TYLER",Colorado,70,1068:10,10,21,11,31,179,217,265,5.59,0.56,1.18,0.62,1.74,10.05,12.19,14.89,22.7,47.7,70.5
234,"LUCIC, MILAN",Boston,77,933:03,8,19,11,27,88,129,155,9.09,0.51,1.22,0.71,1.74,5.66,8.30,9.97,23.5,55.9,79.4
235,"HLAVAC, JAN",Nashville,80,1211:53,12,23,12,35,152,220,267,7.89,0.59,1.14,0.59,1.73,7.53,10.89,13.22,24.5,46.9,71.4
236,"TOOTOO, JORDIN",Nashville,63,623:28,11,7,5,18,98,143,191,11.22,1.06,0.67,0.48,1.73,9.43,13.76,18.38,47.8,30.4,78.3
237,"JOVANOVSKI, ED",Arizona,79,1776:06,12,39,14,51,233,309,447,5.15,0.41,1.32,0.47,1.72,7.87,10.44,15.10,13.5,43.8,57.3
238,"KONTIOLA, PETRI",Chicago,12,174:37,0,5,1,5,13,16,17,0.00,0.00,1.72,0.34,1.72,4.47,5.50,5.84,0.0,62.5,62.5
239,"SMOLINSKI, BRYAN",Montreal,64,840:17,8,16,7,24,89,129,169,8.99,0.57,1.14,0.50,1.71,6.36,9.21,12.07,22.9,45.7,68.6
240,"VOROS, AARON",Minnesota,54,491:36,7,7,6,14,50,68,85,14.00,0.85,0.85,0.73,1.71,6.10,8.30,10.37,28.0,28.0,56.0
#,Player Name,Team,GP,TOI,G,A,FirstA,Points,Shots,iFenwick,iCorsi,Sh%,G/60,A/60,FirstA/60,Points/60,Shots/60,iFenwick/60,iCorsi/60,IGP,IAP,IPP
241,"MARKOV, ANDREI",Montreal,82,2044:32,16,42,21,58,145,228,346,11.03,0.47,1.23,0.62,1.70,4.26,6.69,10.15,11.4,30.0,41.4
242,"KENNEDY, TYLER",Pittsburgh,55,671:55,10,9,4,19,104,138,173,9.62,0.89,0.80,0.36,1.70,9.29,12.32,15.45,37.0,33.3,70.4
243,"GREEN, MIKE",Washington,81,1911:19,18,36,17,54,226,323,457,7.96,0.57,1.13,0.53,1.70,7.09,10.14,14.35,15.8,31.6,47.4
244,"POULIOT, MARC-ANTOINE",Edmonton,24,248:05,1,6,4,7,32,49,60,3.12,0.24,1.45,0.97,1.69,7.74,11.85,14.51,9.1,54.5,63.6
245,"PECA, MICHAEL",Columbus,65,1206:48,8,26,20,34,86,120,153,9.30,0.40,1.29,0.99,1.69,4.28,5.97,7.61,14.3,46.4,60.7
246,"WELLWOOD, KYLE",Toronto,59,745:46,8,13,9,21,57,87,106,14.04,0.64,1.05,0.72,1.69,4.59,7.00,8.53,23.5,38.2,61.8
247,"MCAMMOND, DEAN",Ottawa,68,781:47,9,13,8,22,67,92,122,13.43,0.69,1.00,0.61,1.69,5.14,7.06,9.36,30.0,43.3,73.3
248,"SATAN, MIROSLAV",NY Islanders,80,1465:43,16,25,19,41,171,236,352,9.36,0.66,1.02,0.78,1.68,7.00,9.66,14.41,24.2,37.9,62.1
249,"TUCKER, DARCY",Toronto,74,1216:07,18,16,10,34,152,222,276,11.84,0.89,0.79,0.49,1.68,7.50,10.95,13.62,30.5,27.1,57.6
250,"TOLPEKO, DENIS",Philadelphia,26,215:16,1,5,3,6,24,39,50,4.17,0.28,1.39,0.84,1.67,6.69,10.87,13.94,16.7,83.3,100.0
251,"MACARTHUR, CLARKE",Buffalo,37,538:50,8,7,5,15,51,66,83,15.69,0.89,0.78,0.56,1.67,5.68,7.35,9.24,28.6,25.0,53.6
252,"TAFFE, JEFF",Pittsburgh,45,431:22,5,7,2,12,56,79,98,8.93,0.70,0.97,0.28,1.67,7.79,10.99,13.63,29.4,41.2,70.6
253,"MCGRATTAN, BRIAN",Ottawa,38,108:06,0,3,1,3,11,15,15,0.00,0.00,1.67,0.56,1.67,6.11,8.33,8.33,0.0,100.0,100.0
254,"PHANEUF, DION",Calgary,82,2164:59,17,43,20,60,263,372,531,6.46,0.47,1.19,0.55,1.66,7.29,10.31,14.72,12.7,32.1,44.8
255,"MADDEN, JOHN",New Jersey,80,1555:20,20,23,15,43,185,247,304,10.81,0.77,0.89,0.58,1.66,7.14,9.53,11.73,35.1,40.4,75.4
256,"KILGER, CHAD",Toronto,53,615:46,10,7,5,17,74,114,133,13.51,0.97,0.68,0.49,1.66,7.21,11.11,12.96,41.7,29.2,70.8
257,"THORBURN, CHRIS",Winnipeg,73,652:27,5,13,6,18,72,93,106,6.94,0.46,1.20,0.55,1.66,6.62,8.55,9.75,21.7,56.5,78.3
258,"GRATTON, CHRIS",Tampa Bay,60,762:15,10,11,3,21,92,121,146,10.87,0.79,0.87,0.24,1.65,7.24,9.52,11.49,28.6,31.4,60.0
259,"ZEDNIK, RICHARD",Florida,54,949:32,15,11,8,26,140,193,232,10.71,0.95,0.70,0.51,1.64,8.85,12.20,14.66,31.2,22.9,54.2
260,"LAROSE, CHAD",Carolina,57,803:34,10,12,10,22,116,147,186,8.62,0.75,0.90,0.75,1.64,8.66,10.98,13.89,30.3,36.4,66.7
261,"VASICEK, JOSEF",NY Islanders,81,1283:48,16,19,11,35,126,185,236,12.70,0.75,0.89,0.51,1.64,5.89,8.65,11.03,35.6,42.2,77.8
262,"SETOGUCHI, DEVIN",San Jose,44,623:47,11,6,5,17,105,140,169,10.48,1.06,0.58,0.48,1.64,10.10,13.47,16.26,40.7,22.2,63.0
263,"BOCHENSKI, BRANDON",Nashville,40,477:40,3,10,5,13,56,78,99,5.36,0.38,1.26,0.63,1.63,7.03,9.80,12.44,15.0,50.0,65.0
264,"OLESZ, ROSTISLAV",Florida,56,955:41,14,12,7,26,139,178,203,10.07,0.88,0.75,0.44,1.63,8.73,11.18,12.74,28.6,24.5,53.1
265,"WHITE, TODD",Winnipeg,74,1363:31,14,23,18,37,111,136,160,12.61,0.62,1.01,0.79,1.63,4.88,5.98,7.04,20.6,33.8,54.4
266,"MONTADOR, STEVE",Florida,73,849:23,8,15,10,23,96,123,157,8.33,0.57,1.06,0.71,1.62,6.78,8.69,11.09,17.8,33.3,51.1
267,"SCHNEIDER, MATHIEU",Anaheim,65,1448:12,13,26,15,39,140,221,310,9.29,0.54,1.08,0.62,1.62,5.80,9.16,12.84,15.5,31.0,46.4
268,"SILLINGER, MIKE",NY Islanders,52,965:36,14,12,10,26,94,131,161,14.89,0.87,0.75,0.62,1.62,5.84,8.14,10.00,42.4,36.4,78.8
269,"CHIPCHURA, KYLE",Montreal,36,409:21,4,7,4,11,36,42,64,11.11,0.59,1.03,0.59,1.61,5.28,6.16,9.38,30.8,53.8,84.6
270,"HUNTER, TRENT",NY Islanders,82,1493:34,12,28,16,40,222,301,378,5.41,0.48,1.12,0.64,1.61,8.92,12.09,15.19,21.4,50.0,71.4
271,"TALBOT, MAXIME",Pittsburgh,63,973:00,12,14,8,26,80,96,119,15.00,0.74,0.86,0.49,1.60,4.93,5.92,7.34,38.7,45.2,83.9
272,"BELANGER, ERIC",Minnesota,74,1274:03,12,22,17,34,114,179,229,10.53,0.57,1.04,0.80,1.60,5.37,8.43,10.78,20.3,37.3,57.6
273,"RUCINSKY, MARTIN",St. Louis,40,600:17,5,11,8,16,67,92,107,7.46,0.50,1.10,0.80,1.60,6.70,9.20,10.69,21.7,47.8,69.6
274,"MAIR, ADAM",Buffalo,72,640:56,5,12,6,17,62,80,100,8.06,0.47,1.12,0.56,1.59,5.80,7.49,9.36,21.7,52.2,73.9
275,"SCHAEFER, PETER",Boston,63,942:40,9,16,11,25,91,131,154,9.89,0.57,1.02,0.70,1.59,5.79,8.34,9.80,21.4,38.1,59.5
276,"RUUTU, TUOMO",Carolina,76,1209:29,10,22,16,32,99,141,187,10.10,0.50,1.09,0.79,1.59,4.91,6.99,9.28,16.1,35.5,51.6
277,"WALZ, WES",Minnesota,11,151:48,1,3,1,4,9,13,15,11.11,0.40,1.19,0.40,1.58,3.56,5.14,5.93,25.0,75.0,100.0
278,"JOHNSON, ERIK",St. Louis,69,1252:59,5,28,13,33,105,152,224,4.76,0.24,1.34,0.62,1.58,5.03,7.28,10.73,7.8,43.8,51.6
279,"MURRAY, GLEN",Boston,63,1147:27,17,13,8,30,158,215,265,10.76,0.89,0.68,0.42,1.57,8.26,11.24,13.86,27.9,21.3,49.2
280,"ZIDLICKY, MAREK",Nashville,79,1646:05,5,38,17,43,122,158,241,4.10,0.18,1.39,0.62,1.57,4.45,5.76,8.78,5.3,40.4,45.7
#,Player Name,Team,GP,TOI,G,A,FirstA,Points,Shots,iFenwick,iCorsi,Sh%,G/60,A/60,FirstA/60,Points/60,Shots/60,iFenwick/60,iCorsi/60,IGP,IAP,IPP
281,"SKILLE, JACK",Chicago,16,191:37,3,2,1,5,23,33,38,13.04,0.94,0.63,0.31,1.57,7.20,10.33,11.90,50.0,33.3,83.3
282,"AUCOIN, KEITH",Carolina,37,498:23,5,8,4,13,64,90,117,7.81,0.60,0.96,0.48,1.57,7.70,10.84,14.09,25.0,40.0,65.0
283,"KABERLE, TOMAS",Toronto,82,2035:44,8,45,18,53,155,195,265,5.16,0.24,1.33,0.53,1.56,4.57,5.75,7.81,7.1,40.2,47.3
284,"HOLIK, BOBBY",Winnipeg,82,1309:47,15,19,9,34,140,187,240,10.71,0.69,0.87,0.41,1.56,6.41,8.57,10.99,26.8,33.9,60.7
285,"KAPANEN, NIKO",Arizona,78,1079:31,10,18,12,28,83,115,138,12.05,0.56,1.00,0.67,1.56,4.61,6.39,7.67,20.4,36.7,57.1
286,"FRITSCHE, DAN",Columbus,69,851:57,10,12,9,22,109,133,153,9.17,0.70,0.85,0.63,1.55,7.68,9.37,10.78,28.6,34.3,62.9
287,"LAPIERRE, MAXIM",Montreal,53,697:36,7,11,5,18,68,88,103,10.29,0.60,0.95,0.43,1.55,5.85,7.57,8.86,26.9,42.3,69.2
288,"PANDOLFO, JAY",New Jersey,54,932:34,12,12,4,24,78,101,128,15.38,0.77,0.77,0.26,1.54,5.02,6.50,8.24,38.7,38.7,77.4
289,"FILPPULA, VALTTERI",Detroit,78,1322:23,17,17,13,34,120,153,182,14.17,0.77,0.77,0.59,1.54,5.44,6.94,8.26,30.4,30.4,60.7
290,"PARK, RICHARD",NY Islanders,82,1248:39,12,20,11,32,131,173,216,9.16,0.58,0.96,0.53,1.54,6.29,8.31,10.38,24.5,40.8,65.3
291,"GAUSTAD, PAUL",Buffalo,82,1406:54,10,26,15,36,136,175,206,7.35,0.43,1.11,0.64,1.54,5.80,7.46,8.79,16.4,42.6,59.0
292,"FEHR, ERIC",Washington,22,234:52,1,5,2,6,39,57,68,2.56,0.26,1.28,0.51,1.53,9.96,14.56,17.37,7.7,38.5,46.2
293,"KRONWALL, NIKLAS",Detroit,65,1370:40,7,28,13,35,108,146,210,6.48,0.31,1.23,0.57,1.53,4.73,6.39,9.19,9.3,37.3,46.7
294,"WEIGHT, DOUG",Anaheim,67,979:09,10,15,10,25,96,135,168,10.42,0.61,0.92,0.61,1.53,5.88,8.27,10.29,23.3,34.9,58.1
295,"SJOSTROM, FREDRIK",NY Rangers,68,823:11,12,9,2,21,109,144,170,11.01,0.87,0.66,0.15,1.53,7.94,10.50,12.39,44.4,33.3,77.8
296,"BOYD, DUSTIN",Calgary,48,470:36,7,5,4,12,46,61,79,15.22,0.89,0.64,0.51,1.53,5.86,7.78,10.07,46.7,33.3,80.0
297,"VYBORNY, DAVID",Columbus,66,1021:49,7,19,8,26,106,127,150,6.60,0.41,1.12,0.47,1.53,6.22,7.46,8.81,17.1,46.3,63.4
298,"BOURQUE, RENE",Chicago,62,946:29,10,14,9,24,102,141,169,9.80,0.63,0.89,0.57,1.52,6.47,8.94,10.71,25.6,35.9,61.5
299,"KREPS, KAMIL",Florida,76,986:28,8,17,6,25,98,118,150,8.16,0.49,1.03,0.36,1.52,5.96,7.18,9.12,21.6,45.9,67.6
300,"LOMBARDI, MATTHEW",Calgary,82,1420:38,14,22,9,36,181,249,301,7.73,0.59,0.93,0.38,1.52,7.64,10.52,12.71,34.1,53.7,87.8
301,"TLUSTY, JIRI",Toronto,58,633:05,10,6,3,16,69,100,127,14.49,0.95,0.57,0.28,1.52,6.54,9.48,12.04,45.5,27.3,72.7
302,"BROWN, CURTIS",San Jose,33,356:25,5,4,2,9,38,49,60,13.16,0.84,0.67,0.34,1.52,6.40,8.25,10.10,38.5,30.8,69.2
303,"COMEAU, BLAKE",NY Islanders,51,595:38,8,7,6,15,67,89,120,11.94,0.81,0.71,0.60,1.51,6.75,8.97,12.09,32.0,28.0,60.0
304,"NOLAN, OWEN",Calgary,77,1274:35,16,16,14,32,163,229,286,9.82,0.75,0.75,0.66,1.51,7.67,10.78,13.46,31.4,31.4,62.7
305,"CONROY, CRAIG",Calgary,79,1354:21,12,22,8,34,116,160,195,10.34,0.53,0.97,0.35,1.51,5.14,7.09,8.64,20.0,36.7,56.7
306,"JAFFRAY, JASON",Vancouver,19,239:11,2,4,3,6,15,21,26,13.33,0.50,1.00,0.75,1.51,3.76,5.27,6.52,25.0,50.0,75.0
307,"BERGENHEIM, SEAN",NY Islanders,78,877:38,10,12,6,22,155,206,251,6.45,0.68,0.82,0.41,1.50,10.60,14.08,17.16,34.5,41.4,75.9
308,"PURCELL, TEDDY",Los Angeles,10,119:52,1,2,2,3,10,18,23,10.00,0.50,1.00,1.00,1.50,5.01,9.01,11.51,20.0,40.0,60.0
309,"BURROWS, ALEX",Vancouver,82,1242:58,12,19,13,31,126,177,217,9.52,0.58,0.92,0.63,1.50,6.08,8.54,10.47,28.6,45.2,73.8
310,"GELINAS, MARTIN",Nashville,57,803:42,9,11,9,20,110,150,168,8.18,0.67,0.82,0.67,1.49,8.21,11.20,12.54,30.0,36.7,66.7
311,"MALHOTRA, MANNY",Columbus,71,1168:48,11,18,13,29,112,143,183,9.82,0.56,0.92,0.67,1.49,5.75,7.34,9.39,29.7,48.6,78.4
312,"ZAJAC, TRAVIS",New Jersey,82,1371:18,14,20,9,34,155,214,287,9.03,0.61,0.88,0.39,1.49,6.78,9.36,12.56,24.6,35.1,59.6
313,"STOLL, JARRET",Edmonton,81,1452:33,14,22,11,36,187,255,332,7.49,0.58,0.91,0.45,1.49,7.72,10.53,13.71,21.2,33.3,54.5
314,"CHARA, ZDENO",Boston,77,2066:39,17,34,19,51,207,286,391,8.21,0.49,0.99,0.55,1.48,6.01,8.30,11.35,14.4,28.8,43.2
