#,Player Name,Team,GP,TOI,G,A,FirstA,Points,Shots,iFenwick,iCorsi,ShPct,G/60,A/60,FirstA/60,Points/60,Shots/60,iFenwick/60,iCorsi/60,IGP,IAP,IPP
158,"BACKLUND, MIKAEL",Calgary,23,289:50,1,9,4,10,47,72,91,2.13,0.21,1.86,0.83,2.07,9.73,14.91,18.84,6.7,60.0,66.7
159,"GIROUX, CLAUDE",Philadelphia,82,1362:18,16,31,22,47,145,209,260,11.03,0.70,1.37,0.97,2.07,6.39,9.21,11.45,24.2,47.0,71.2
160,"BENN, JAMIE",Dallas,81,1188:23,22,19,8,41,182,248,315,12.09,1.11,0.96,0.40,2.07,9.19,12.52,15.90,38.6,33.3,71.9
#,Player Name,Team,GP,TOI,G,A,FirstA,Points,Shots,iFenwick,iCorsi,Sh%,G/60,A/60,FirstA/60,Points/60,Shots/60,iFenwick/60,iCorsi/60,IGP,IAP,IPP
161,"OSHIE, TJ",St. Louis,76,1392:10,18,30,18,48,158,249,320,11.39,0.78,1.29,0.78,2.07,6.81,10.73,13.79,26.1,43.5,69.6
162,"SEXTON, DAN",Anaheim,41,553:15,9,10,4,19,93,119,141,9.68,0.98,1.08,0.43,2.06,10.09,12.91,15.29,31.0,34.5,65.5
163,"BELANGER, ERIC",Washington,77,1194:27,15,26,18,41,151,197,250,9.93,0.75,1.31,0.90,2.06,7.59,9.90,12.56,30.0,52.0,82.0
164,"LATENDRESSE, GUILLAUME",Minnesota,78,1166:20,27,13,13,40,160,235,303,16.88,1.39,0.67,0.67,2.06,8.23,12.09,15.59,45.8,22.0,67.8
165,"MCGRATTAN, BRIAN",Calgary,34,116:57,1,3,1,4,19,24,31,5.26,0.51,1.54,0.51,2.05,9.75,12.31,15.90,16.7,50.0,66.7
166,"FROLOV, ALEXANDER",Los Angeles,81,1492:26,19,32,20,51,182,245,302,10.44,0.76,1.29,0.80,2.05,7.32,9.85,12.14,26.4,44.4,70.8
167,"POULIOT, BENOIT",Montreal,53,819:34,17,11,8,28,111,150,180,15.32,1.24,0.81,0.59,2.05,8.13,10.98,13.18,36.2,23.4,59.6
168,"GERBE, NATHAN",Buffalo,10,146:29,2,3,2,5,29,36,45,6.90,0.82,1.23,0.82,2.05,11.88,14.75,18.43,28.6,42.9,71.4
169,"JOKINEN, OLLI",NY Rangers,82,1464:58,15,35,17,50,236,331,429,6.36,0.61,1.43,0.70,2.05,9.67,13.56,17.57,18.8,43.8,62.5
170,"DOAN, SHANE",Arizona,81,1559:21,18,35,23,53,230,320,411,7.83,0.69,1.35,0.89,2.04,8.85,12.31,15.81,23.4,45.5,68.8
171,"TAMBELLINI, JEFF",NY Islanders,36,412:59,7,7,5,14,55,70,89,12.73,1.02,1.02,0.73,2.03,7.99,10.17,12.93,38.9,38.9,77.8
172,"LADD, ANDREW",Chicago,82,1122:57,17,21,9,38,148,202,252,11.49,0.91,1.12,0.48,2.03,7.91,10.79,13.46,28.8,35.6,64.4
173,"SAMSON, JEROME",Carolina,7,59:08,0,2,2,2,17,20,20,0.00,0.00,2.03,2.03,2.03,17.25,20.29,20.29,0.0,100.0,100.0
174,"SETOGUCHI, DEVIN",San Jose,70,1070:46,20,16,8,36,165,239,316,12.12,1.12,0.90,0.45,2.02,9.25,13.39,17.71,32.8,26.2,59.0
175,"SUTTER, BRANDON",Carolina,72,1190:23,21,19,18,40,167,218,260,12.57,1.06,0.96,0.91,2.02,8.42,10.99,13.11,36.8,33.3,70.2
176,"KARIYA, PAUL",St. Louis,75,1286:30,18,25,13,43,221,294,374,8.14,0.84,1.17,0.61,2.01,10.31,13.71,17.44,31.0,43.1,74.1
177,"BOCHENSKI, BRANDON",Tampa Bay,27,329:07,3,8,5,11,42,59,68,7.14,0.55,1.46,0.91,2.01,7.66,10.76,12.40,20.0,53.3,73.3
178,"DAWES, NIGEL",Calgary,66,959:43,14,18,13,32,96,146,195,14.58,0.88,1.13,0.81,2.00,6.00,9.13,12.19,28.0,36.0,64.0
179,"HAGMAN, NIKLAS",Calgary,82,1321:53,25,19,9,44,216,294,364,11.57,1.13,0.86,0.41,2.00,9.80,13.34,16.52,38.5,29.2,67.7
180,"FOSTER, KURTIS",Tampa Bay,70,1204:37,8,32,19,40,165,214,336,4.85,0.40,1.59,0.95,1.99,8.22,10.66,16.74,11.0,43.8,54.8
181,"BACKES, DAVID",St. Louis,79,1445:38,17,31,18,48,163,241,288,10.43,0.71,1.29,0.75,1.99,6.77,10.00,11.95,25.4,46.3,71.6
182,"ARTYUKHIN, EVGENY",Winnipeg,54,482:24,9,7,3,16,42,67,82,21.43,1.12,0.87,0.37,1.99,5.22,8.33,10.20,52.9,41.2,94.1
183,"ASHAM, ARRON",Philadelphia,72,725:20,10,14,10,24,91,121,155,10.99,0.83,1.16,0.83,1.99,7.53,10.01,12.82,32.3,45.2,77.4
184,"DUPUIS, PASCAL",Pittsburgh,81,1148:56,18,20,12,38,157,212,268,11.46,0.94,1.04,0.63,1.98,8.20,11.07,14.00,36.0,40.0,76.0
185,"GONCHAR, SERGEI",Pittsburgh,62,1512:45,11,39,17,50,138,204,300,7.97,0.44,1.55,0.67,1.98,5.47,8.09,11.90,11.1,39.4,50.5
186,"JOHNSON, NICK",Pittsburgh,6,60:37,1,1,1,2,7,8,10,14.29,0.99,0.99,0.99,1.98,6.93,7.92,9.90,50.0,50.0,100.0
187,"GUERIN, BILL",Pittsburgh,78,1367:16,21,24,12,45,227,310,377,9.25,0.92,1.05,0.53,1.97,9.96,13.60,16.54,24.1,27.6,51.7
188,"DUBINSKY, BRANDON",NY Rangers,69,1349:18,20,24,18,44,165,220,291,12.12,0.89,1.07,0.80,1.96,7.34,9.78,12.94,28.2,33.8,62.0
189,"POULIOT, MARC-ANTOINE",Edmonton,34,430:45,7,7,3,14,59,73,95,11.86,0.97,0.97,0.42,1.95,8.22,10.17,13.23,38.9,38.9,77.8
190,"AVERY, SEAN",NY Rangers,69,923:07,10,20,12,30,138,182,233,7.25,0.65,1.30,0.78,1.95,8.97,11.83,15.14,23.3,46.5,69.8
191,"GIROUX, ALEXANDRE",Washington,9,93:21,1,2,0,3,17,22,27,5.88,0.64,1.29,0.00,1.93,10.93,14.14,17.35,14.3,28.6,42.9
192,"ZUBRUS, DAINIUS",New Jersey,51,840:14,10,17,11,27,86,104,131,11.63,0.71,1.21,0.79,1.93,6.14,7.43,9.35,25.0,42.5,67.5
193,"STAFFORD, DREW",Buffalo,71,1027:28,13,20,15,33,180,231,278,7.22,0.76,1.17,0.88,1.93,10.51,13.49,16.23,22.8,35.1,57.9
194,"BAILEY, JOSH",NY Islanders,72,1089:42,16,19,8,35,112,156,203,14.29,0.88,1.05,0.44,1.93,6.17,8.59,11.18,29.6,35.2,64.8
195,"OKPOSO, KYLE",NY Islanders,79,1622:15,19,33,15,52,248,346,459,7.66,0.70,1.22,0.55,1.92,9.17,12.80,16.98,23.8,41.2,65.0
196,"VRBATA, RADIM",Arizona,81,1311:40,23,19,13,42,263,321,394,8.75,1.05,0.87,0.59,1.92,12.03,14.68,18.02,41.1,33.9,75.0
197,"EAGER, BEN",Chicago,60,499:43,7,9,4,16,68,89,113,10.29,0.84,1.08,0.48,1.92,8.16,10.69,13.57,30.4,39.1,69.6
198,"MORROW, BRENDEN",Dallas,75,1438:03,20,26,13,46,154,215,267,12.99,0.83,1.08,0.54,1.92,6.43,8.97,11.14,26.3,34.2,60.5
199,"BERTUZZI, TODD",Detroit,82,1375:30,18,26,17,44,216,292,366,8.33,0.79,1.13,0.74,1.92,9.42,12.74,15.97,26.9,38.8,65.7
200,"LAROSE, CHAD",Carolina,56,879:23,11,17,9,28,138,182,219,7.97,0.75,1.16,0.61,1.91,9.42,12.42,14.94,28.2,43.6,71.8
#,Player Name,Team,GP,TOI,G,A,FirstA,Points,Shots,iFenwick,iCorsi,Sh%,G/60,A/60,FirstA/60,Points/60,Shots/60,iFenwick/60,iCorsi/60,IGP,IAP,IPP
201,"CHIMERA, JASON",Washington,78,1068:02,15,19,8,34,160,203,235,9.38,0.84,1.07,0.45,1.91,8.99,11.40,13.20,31.9,40.4,72.3
202,"MARKOV, ANDREI",Montreal,45,1069:15,6,28,15,34,85,131,186,7.06,0.34,1.57,0.84,1.91,4.77,7.35,10.44,8.3,38.9,47.2
203,"DARCHE, MATHIEU",Montreal,29,314:29,5,5,3,10,43,53,62,11.63,0.95,0.95,0.57,1.91,8.20,10.11,11.83,29.4,29.4,58.8
204,"KEITH, DUNCAN",Chicago,82,2180:22,14,55,23,69,213,302,447,6.57,0.39,1.51,0.63,1.90,5.86,8.31,12.30,10.9,43.0,53.9
205,"CULLEN, MATT",Ottawa,81,1519:14,16,32,15,48,195,273,371,8.21,0.63,1.26,0.59,1.90,7.70,10.78,14.65,20.3,40.5,60.8
206,"BOOTH, DAVID",Florida,28,507:41,8,8,2,16,95,133,162,8.42,0.95,0.95,0.24,1.89,11.23,15.72,19.15,32.0,32.0,64.0
207,"BLAKE, JASON",Anaheim,82,1303:54,16,25,15,41,239,307,387,6.69,0.74,1.15,0.69,1.89,11.00,14.13,17.81,28.1,43.9,71.9
208,"GLENCROSS, CURTIS",Calgary,67,1053:17,15,18,10,33,116,164,209,12.93,0.85,1.03,0.57,1.88,6.61,9.34,11.91,36.6,43.9,80.5
209,"BROUWER, TROY",Chicago,78,1276:58,22,18,10,40,115,161,200,19.13,1.03,0.85,0.47,1.88,5.40,7.56,9.40,33.3,27.3,60.6
210,"POTULNY, RYAN",Edmonton,63,1024:51,15,17,10,32,147,187,232,10.20,0.88,1.00,0.59,1.87,8.61,10.95,13.58,34.9,39.5,74.4
211,"SEGAL, BRANDON",Dallas,44,384:47,6,6,2,12,55,78,97,10.91,0.94,0.94,0.31,1.87,8.58,12.16,15.13,33.3,33.3,66.7
212,"RECCHI, MARK",Boston,81,1381:23,18,25,14,43,152,191,236,11.84,0.78,1.09,0.61,1.87,6.60,8.30,10.25,26.9,37.3,64.2
213,"KENNEDY, TYLER",Pittsburgh,64,805:17,13,12,11,25,175,236,306,7.43,0.97,0.89,0.82,1.86,13.04,17.58,22.80,34.2,31.6,65.8
214,"PETTINGER, MATT",Vancouver,9,96:49,1,2,2,3,8,13,14,12.50,0.62,1.24,1.24,1.86,4.96,8.06,8.68,25.0,50.0,75.0
215,"METROPOLIT, GLEN",Montreal,69,936:02,16,13,7,29,115,146,176,13.91,1.03,0.83,0.45,1.86,7.37,9.36,11.28,40.0,32.5,72.5
216,"KOZLOV, VYACHESLAV",Winnipeg,55,839:39,8,18,9,26,113,148,189,7.08,0.57,1.29,0.64,1.86,8.07,10.58,13.51,22.2,50.0,72.2
217,"HECHT, JOCHEN",Buffalo,79,1358:05,21,21,10,42,224,283,340,9.38,0.93,0.93,0.44,1.86,9.90,12.50,15.02,31.3,31.3,62.7
218,"MERCIER, JUSTIN",Colorado,9,64:42,1,1,0,2,5,5,7,20.00,0.93,0.93,0.00,1.85,4.64,4.64,6.49,50.0,50.0,100.0
219,"HENDRICKS, MATT",Colorado,56,518:31,9,7,5,16,63,80,95,14.29,1.04,0.81,0.58,1.85,7.29,9.26,10.99,50.0,38.9,88.9
220,"CLEARY, DAN",Detroit,64,1102:15,15,19,12,34,140,179,225,10.71,0.82,1.03,0.65,1.85,7.62,9.74,12.25,25.0,31.7,56.7
221,"BEAGLE, JAY",Washington,7,64:51,1,1,1,2,10,12,15,10.00,0.93,0.93,0.93,1.85,9.25,11.10,13.88,50.0,50.0,100.0
222,"STAAL, JORDAN",Pittsburgh,82,1590:07,21,28,19,49,195,257,330,10.77,0.79,1.06,0.72,1.85,7.36,9.70,12.45,27.3,36.4,63.6
223,"HUNTER, TRENT",NY Islanders,60,909:30,11,17,9,28,159,222,300,6.92,0.73,1.12,0.59,1.85,10.49,14.65,19.79,27.5,42.5,70.0
224,"REPIK, MICHAL",Florida,19,162:58,3,2,1,5,23,28,35,13.04,1.10,0.74,0.37,1.84,8.47,10.31,12.89,60.0,40.0,100.0
225,"WEIGHT, DOUG",NY Islanders,35,554:26,1,16,9,17,60,83,104,1.67,0.11,1.73,0.97,1.84,6.49,8.98,11.25,3.2,51.6,54.8
226,"GALIARDI, T.J.",Colorado,70,1272:43,15,24,13,39,120,184,226,12.50,0.71,1.13,0.61,1.84,5.66,8.67,10.65,27.8,44.4,72.2
227,"BRASSARD, DERICK",Columbus,79,1180:25,9,27,21,36,125,155,227,7.20,0.46,1.37,1.07,1.83,6.35,7.88,11.54,14.8,44.3,59.0
228,"CHRISTENSEN, ERIK",NY Rangers,58,859:56,8,18,8,26,86,127,172,9.30,0.56,1.26,0.56,1.81,6.00,8.86,12.00,21.6,48.6,70.3
229,"MARTIN, MATT",NY Islanders,5,66:11,0,2,2,2,10,13,14,0.00,0.00,1.81,1.81,1.81,9.07,11.79,12.69,0.0,66.7,66.7
230,"OTT, STEVE",Dallas,72,1193:12,22,14,9,36,146,195,238,15.07,1.11,0.70,0.45,1.81,7.34,9.81,11.97,40.7,25.9,66.7
231,"SAMSONOV, SERGEI",Carolina,72,963:27,14,15,9,29,104,143,186,13.46,0.87,0.93,0.56,1.81,6.48,8.91,11.58,30.4,32.6,63.0
232,"KOISTINEN, VILLE",Florida,17,133:11,1,3,0,4,12,15,22,8.33,0.45,1.35,0.00,1.80,5.41,6.76,9.91,20.0,60.0,80.0
233,"FROLIK, MICHAEL",Florida,82,1433:14,21,22,7,43,219,282,369,9.59,0.88,0.92,0.29,1.80,9.17,11.81,15.45,30.0,31.4,61.4
234,"REGIN, PETER",Ottawa,75,967:00,13,16,9,29,135,181,221,9.63,0.81,0.99,0.56,1.80,8.38,11.23,13.71,32.5,40.0,72.5
235,"KOPECKY, TOMAS",Chicago,74,701:11,10,11,8,21,95,125,161,10.53,0.86,0.94,0.68,1.80,8.13,10.70,13.78,33.3,36.7,70.0
236,"NILSSON, ROBERT",Edmonton,59,869:50,11,15,13,26,98,126,177,11.22,0.76,1.03,0.90,1.79,6.76,8.69,12.21,29.7,40.5,70.3
237,"RODNEY, BRYAN",Carolina,22,368:06,1,10,4,11,24,32,56,4.17,0.16,1.63,0.65,1.79,3.91,5.22,9.13,4.3,43.5,47.8
238,"FOLIGNO, NICK",Ottawa,61,872:52,9,17,12,26,83,122,148,10.84,0.62,1.17,0.82,1.79,5.71,8.39,10.17,23.1,43.6,66.7
239,"BOYES, BRAD",St. Louis,82,1376:43,13,28,14,41,196,289,373,6.63,0.57,1.22,0.61,1.79,8.54,12.60,16.26,16.7,35.9,52.6
240,"MALHOTRA, MANNY",San Jose,71,1109:13,14,19,9,33,111,158,201,12.61,0.76,1.03,0.49,1.78,6.00,8.55,10.87,24.6,33.3,57.9
#,Player Name,Team,GP,TOI,G,A,FirstA,Points,Shots,iFenwick,iCorsi,Sh%,G/60,A/60,FirstA/60,Points/60,Shots/60,iFenwick/60,iCorsi/60,IGP,IAP,IPP
241,"TANGUAY, ALEX",Tampa Bay,79,1246:49,10,27,14,37,91,134,174,10.99,0.48,1.30,0.67,1.78,4.38,6.45,8.37,15.9,42.9,58.7
242,"MIETTINEN, ANTTI",Minnesota,79,1425:41,20,22,20,42,175,249,342,11.43,0.84,0.93,0.84,1.77,7.36,10.48,14.39,24.7,27.2,51.9
243,"NIELSEN, FRANS",NY Islanders,75,1294:22,12,26,18,38,136,193,248,8.82,0.56,1.21,0.83,1.76,6.30,8.95,11.50,21.4,46.4,67.9
244,"WHEELER, BLAKE",Boston,82,1294:37,18,20,14,38,159,222,286,11.32,0.83,0.93,0.65,1.76,7.37,10.29,13.25,28.6,31.7,60.3
245,"SCATCHARD, DAVE",Nashville,16,171:17,3,2,1,5,25,30,36,12.00,1.05,0.70,0.35,1.75,8.76,10.51,12.61,37.5,25.0,62.5
246,"BOYLE, DAN",San Jose,76,1992:16,15,43,24,58,180,263,409,8.33,0.45,1.29,0.72,1.75,5.42,7.92,12.32,11.8,33.9,45.7
247,"STURM, MARCO",Boston,76,1274:36,22,15,7,37,201,264,312,10.95,1.04,0.71,0.33,1.74,9.46,12.43,14.69,34.4,23.4,57.8
248,"TOOTOO, JORDIN",Nashville,51,552:53,6,10,7,16,101,152,181,5.94,0.65,1.09,0.76,1.74,10.96,16.50,19.64,28.6,47.6,76.2
249,"DOUGHTY, DREW",Los Angeles,82,2046:56,16,43,23,59,142,218,316,11.27,0.47,1.26,0.67,1.73,4.16,6.39,9.26,13.1,35.2,48.4
250,"REINPRECHT, STEVEN",Florida,82,1319:15,16,22,15,38,124,170,206,12.90,0.73,1.00,0.68,1.73,5.64,7.73,9.37,26.7,36.7,63.3
251,"KALINSKI, JON",Philadelphia,10,69:34,0,2,2,2,9,11,16,0.00,0.00,1.73,1.73,1.73,7.76,9.49,13.80,0.0,100.0,100.0
252,"MACARTHUR, CLARKE",Winnipeg,81,1190:07,15,19,12,34,128,160,211,11.72,0.76,0.96,0.60,1.71,6.45,8.07,10.64,30.6,38.8,69.4
253,"VISNOVSKY, LUBOMIR",Anaheim,72,1579:58,15,30,10,45,129,192,294,11.63,0.57,1.14,0.38,1.71,4.90,7.29,11.16,15.3,30.6,45.9
254,"LILES, JOHN-MICHAEL",Colorado,59,1089:27,6,25,15,31,96,120,183,6.25,0.33,1.38,0.83,1.71,5.29,6.61,10.08,8.6,35.7,44.3
255,"HANDZUS, MICHAL",Los Angeles,81,1482:55,20,22,13,42,117,160,180,17.09,0.81,0.89,0.53,1.70,4.73,6.47,7.28,28.6,31.4,60.0
256,"FRASER, COLIN",Chicago,70,671:59,7,12,6,19,92,111,133,7.61,0.62,1.07,0.54,1.70,8.21,9.91,11.88,26.9,46.2,73.1
257,"WILSON, COLIN",Nashville,35,530:39,8,7,5,15,58,78,94,13.79,0.90,0.79,0.57,1.70,6.56,8.82,10.63,36.4,31.8,68.2
258,"BRADLEY, MATT",Washington,77,849:19,10,14,9,24,98,133,193,10.20,0.71,0.99,0.64,1.70,6.92,9.40,13.63,32.3,45.2,77.4
259,"MICHALEK, MILAN",Ottawa,66,1204:53,22,12,7,34,163,224,268,13.50,1.10,0.60,0.35,1.69,8.12,11.15,13.35,37.9,20.7,58.6
260,"KULEMIN, NIKOLAI",Toronto,78,1276:41,16,20,13,36,145,206,266,11.03,0.75,0.94,0.61,1.69,6.81,9.68,12.50,30.8,38.5,69.2
261,"KANE, EVANDER",Winnipeg,66,923:33,14,12,8,26,128,172,216,10.94,0.91,0.78,0.52,1.69,8.32,11.17,14.03,32.6,27.9,60.5
262,"STAPLETON, TIM",Winnipeg,6,71:13,2,0,0,2,6,10,14,33.33,1.69,0.00,0.00,1.69,5.05,8.43,11.79,66.7,0.0,66.7
263,"GOC, MARCEL",Nashville,73,1072:18,12,18,7,30,118,159,207,10.17,0.67,1.01,0.39,1.68,6.60,8.90,11.58,28.6,42.9,71.4
264,"TUCKER, DARCY",Colorado,71,860:23,10,14,9,24,73,92,109,13.70,0.70,0.98,0.63,1.67,5.09,6.42,7.60,30.3,42.4,72.7
265,"LUCIC, MILAN",Boston,50,717:44,9,11,5,20,72,102,119,12.50,0.75,0.92,0.42,1.67,6.02,8.53,9.95,33.3,40.7,74.1
266,"FIDDLER, VERNON",Arizona,75,1078:32,8,22,13,30,117,162,196,6.84,0.45,1.22,0.72,1.67,6.51,9.01,10.90,18.2,50.0,68.2
267,"MCBAIN, JAMIE",Carolina,14,359:34,3,7,3,10,29,38,60,10.34,0.50,1.17,0.50,1.67,4.84,6.34,10.01,13.0,30.4,43.5
268,"VOROS, AARON",NY Rangers,41,251:50,3,4,4,7,22,28,37,13.64,0.71,0.95,0.95,1.67,5.24,6.67,8.82,33.3,44.4,77.8
269,"ROLSTON, BRIAN",New Jersey,79,1336:22,20,17,10,37,231,299,399,8.66,0.90,0.76,0.45,1.66,10.37,13.42,17.91,34.5,29.3,63.8
270,"WELLMAN, CASEY",Minnesota,12,144:37,1,3,3,4,18,24,32,5.56,0.41,1.24,1.24,1.66,7.47,9.96,13.28,16.7,50.0,66.7
271,"COLAIACOVO, CARLO",St. Louis,67,1159:16,7,25,13,32,74,118,172,9.46,0.36,1.29,0.67,1.66,3.83,6.11,8.90,10.1,36.2,46.4
272,"KRONWALL, STAFFAN",Calgary,11,108:59,1,2,1,3,6,8,11,16.67,0.55,1.10,0.55,1.65,3.30,4.40,6.06,33.3,66.7,100.0
273,"LANG, ROBERT",Arizona,63,946:18,8,18,12,26,81,125,158,9.88,0.51,1.14,0.76,1.65,5.14,7.93,10.02,17.4,39.1,56.5
274,"ENSTROM, TOBIAS",Winnipeg,82,1826:04,6,44,22,50,109,147,239,5.50,0.20,1.45,0.72,1.64,3.58,4.83,7.85,6.2,45.8,52.1
275,"MOORE, DOMINIC",Montreal,69,1023:47,10,18,9,28,119,172,214,8.40,0.59,1.05,0.53,1.64,6.97,10.08,12.54,26.3,47.4,73.7
276,"LITTLE, BRYAN",Winnipeg,79,1244:15,13,21,17,34,165,214,273,7.88,0.63,1.01,0.82,1.64,7.96,10.32,13.16,22.0,35.6,57.6
277,"WARD, JOEL",Nashville,71,1245:36,13,21,16,34,134,201,249,9.70,0.63,1.01,0.77,1.64,6.45,9.68,11.99,29.5,47.7,77.3
278,"NOLAN, OWEN",Minnesota,73,1210:59,16,17,9,33,151,206,251,10.60,0.79,0.84,0.45,1.64,7.48,10.21,12.44,32.0,34.0,66.0
279,"LANGKOW, DAYMOND",Calgary,72,1361:41,14,23,10,37,126,183,229,11.11,0.62,1.01,0.44,1.63,5.55,8.06,10.09,25.0,41.1,66.1
280,"BERGLUND, PATRIK",St. Louis,71,958:39,13,13,6,26,129,180,229,10.08,0.81,0.81,0.38,1.63,8.07,11.27,14.33,27.7,27.7,55.3
#,Player Name,Team,GP,TOI,G,A,FirstA,Points,Shots,iFenwick,iCorsi,Sh%,G/60,A/60,FirstA/60,Points/60,Shots/60,iFenwick/60,iCorsi/60,IGP,IAP,IPP
281,"KOSTITSYN, SERGEI",Montreal,47,665:28,7,11,8,18,59,81,109,11.86,0.63,0.99,0.72,1.62,5.32,7.30,9.83,26.9,42.3,69.2
282,"NEIL, CHRIS",Ottawa,68,814:31,10,12,10,22,101,144,171,9.90,0.74,0.88,0.74,1.62,7.44,10.61,12.60,33.3,40.0,73.3
283,"BOYCHUK, ZACH",Carolina,31,333:21,3,6,4,9,37,54,74,8.11,0.54,1.08,0.72,1.62,6.66,9.72,13.32,20.0,40.0,60.0
284,"O_SULLIVAN, PATRICK",Edmonton,72,1259:26,11,23,17,34,188,265,349,5.85,0.52,1.10,0.81,1.62,8.96,12.62,16.63,19.6,41.1,60.7
285,"GORDON, BOYD",Washington,36,370:26,4,6,3,10,40,49,62,10.00,0.65,0.97,0.49,1.62,6.48,7.94,10.04,28.6,42.9,71.4
286,"KALETA, PATRICK",Buffalo,55,558:15,10,5,4,15,64,88,110,15.62,1.07,0.54,0.43,1.61,6.88,9.46,11.82,50.0,25.0,75.0
287,"KOTALIK, ALES",Calgary,71,1006:58,11,16,3,27,172,243,312,6.40,0.66,0.95,0.18,1.61,10.25,14.48,18.59,22.9,33.3,56.2
288,"KABERLE, TOMAS",Toronto,82,1830:59,7,42,22,49,158,219,306,4.43,0.23,1.38,0.72,1.61,5.18,7.18,10.03,7.2,43.3,50.5
289,"PRUST, BRANDON",NY Rangers,69,524:12,5,9,6,14,44,62,76,11.36,0.57,1.03,0.69,1.60,5.04,7.10,8.70,21.7,39.1,60.9
290,"DEMERS, JASON",San Jose,51,786:49,4,17,9,21,52,79,115,7.69,0.30,1.30,0.69,1.60,3.97,6.02,8.77,8.5,36.2,44.7
291,"PARENTEAU, PIERRE",NY Rangers,22,301:15,3,5,3,8,38,45,58,7.89,0.60,1.00,0.60,1.59,7.57,8.96,11.55,18.8,31.2,50.0
292,"ANISIMOV, ARTEM",NY Rangers,82,1057:58,12,16,7,28,124,173,240,9.68,0.68,0.91,0.40,1.59,7.03,9.81,13.61,27.9,37.2,65.1
293,"ELLER, LARS",St. Louis,7,75:44,2,0,0,2,8,13,14,25.00,1.58,0.00,0.00,1.58,6.34,10.30,11.09,50.0,0.0,50.0
294,"KELLY, CHRIS",Ottawa,81,1212:11,15,17,10,32,112,148,194,13.39,0.74,0.84,0.49,1.58,5.54,7.33,9.60,34.9,39.5,74.4
295,"RYDER, MICHAEL",Boston,82,1253:24,18,15,10,33,191,248,326,9.42,0.86,0.72,0.48,1.58,9.14,11.87,15.61,30.5,25.4,55.9
296,"BERNIER, STEVE",Vancouver,59,836:22,11,11,8,22,95,126,155,11.58,0.79,0.79,0.57,1.58,6.82,9.04,11.12,30.6,30.6,61.1
297,"WHITE, TODD",Winnipeg,65,990:58,7,19,9,26,92,119,157,7.61,0.42,1.15,0.54,1.57,5.57,7.21,9.51,16.3,44.2,60.5
298,"DURNO, CHRIS",Colorado,41,306:00,4,4,2,8,27,34,46,14.81,0.78,0.78,0.39,1.57,5.29,6.67,9.02,40.0,40.0,80.0
299,"BICKELL, BRYAN",Chicago,16,153:30,3,1,1,4,20,27,32,15.00,1.17,0.39,0.39,1.56,7.82,10.55,12.51,42.9,14.3,57.1
300,"O_REILLY, CAL",Nashville,31,422:37,2,9,3,11,23,30,38,8.70,0.28,1.28,0.43,1.56,3.27,4.26,5.39,10.5,47.4,57.9
301,"RICHARDSON, BRAD",Los Angeles,81,1039:20,11,16,9,27,148,200,250,7.43,0.64,0.92,0.52,1.56,8.54,11.55,14.43,27.5,40.0,67.5
302,"BERGENHEIM, SEAN",NY Islanders,63,885:47,10,13,9,23,133,190,255,7.52,0.68,0.88,0.61,1.56,9.01,12.87,17.27,30.3,39.4,69.7
303,"RUPP, MICHAEL",Pittsburgh,81,732:24,13,6,3,19,87,114,145,14.94,1.06,0.49,0.25,1.56,7.13,9.34,11.88,40.6,18.8,59.4
304,"PRONGER, CHRIS",Philadelphia,82,2121:50,10,45,16,55,175,223,343,5.71,0.28,1.27,0.45,1.56,4.95,6.31,9.70,8.5,38.5,47.0
305,"HANSEN, JANNIK",Vancouver,47,579:46,9,6,1,15,67,90,111,13.43,0.93,0.62,0.10,1.55,6.93,9.31,11.49,42.9,28.6,71.4
306,"KENNEDY, TIM",Buffalo,78,1010:09,10,16,11,26,98,130,160,10.20,0.59,0.95,0.65,1.54,5.82,7.72,9.50,24.4,39.0,63.4
307,"CARCILLO, DAN",Philadelphia,76,854:53,12,10,6,22,105,135,165,11.43,0.84,0.70,0.42,1.54,7.37,9.47,11.58,35.3,29.4,64.7
308,"COOKE, MATT",Pittsburgh,79,1168:09,15,15,9,30,105,151,194,14.29,0.77,0.77,0.46,1.54,5.39,7.76,9.96,26.3,26.3,52.6
309,"FEDOTENKO, RUSLAN",Pittsburgh,80,1172:06,11,19,10,30,158,221,284,6.96,0.56,0.97,0.51,1.54,8.09,11.31,14.54,22.4,38.8,61.2
310,"MACKENZIE, DEREK",Columbus,18,156:27,1,3,2,4,14,21,24,7.14,0.38,1.15,0.77,1.53,5.37,8.05,9.20,20.0,60.0,80.0
311,"BRODZIAK, KYLE",Minnesota,82,1257:19,9,23,18,32,140,195,244,6.43,0.43,1.10,0.86,1.53,6.68,9.31,11.64,20.0,51.1,71.1
312,"MATTHIAS, SHAWN",Florida,55,593:50,6,9,3,15,66,96,114,9.09,0.61,0.91,0.30,1.52,6.67,9.70,11.52,33.3,50.0,83.3
313,"BYFUGLIEN, DUSTIN",Chicago,82,1346:28,17,17,7,34,211,290,350,8.06,0.76,0.76,0.31,1.52,9.40,12.92,15.60,26.2,26.2,52.3
314,"DORSETT, DEREK",Columbus,51,555:23,4,10,5,14,57,72,91,7.02,0.43,1.08,0.54,1.51,6.16,7.78,9.83,21.1,52.6,73.7
