#,Player Name,Team,GP,TOI,G,A,FirstA,Points,Shots,iFenwick,iCorsi,ShPct,G/60,A/60,FirstA/60,Points/60,Shots/60,iFenwick/60,iCorsi/60,IGP,IAP,IPP
159,"HANSEN, JANNIK",Vancouver,47,825:04,10,17,10,27,99,133,176,10.10,0.73,1.24,0.73,1.96,7.20,9.67,12.80,21.3,36.2,57.4
160,"KOIVU, SAKU",Anaheim,47,827:13,8,19,10,27,55,78,108,14.55,0.58,1.38,0.73,1.96,3.99,5.66,7.83,25.0,59.4,84.4
#,Player Name,Team,GP,TOI,G,A,FirstA,Points,Shots,iFenwick,iCorsi,Sh%,G/60,A/60,FirstA/60,Points/60,Shots/60,iFenwick/60,iCorsi/60,IGP,IAP,IPP
161,"KOPECKY, TOMAS",Florida,47,831:13,15,12,7,27,93,126,166,16.13,1.08,0.87,0.51,1.95,6.71,9.10,11.98,38.5,30.8,69.2
162,"ZUCCARELLO, MATS",NY Rangers,15,246:22,3,5,4,8,27,38,52,11.11,0.73,1.22,0.97,1.95,6.58,9.25,12.66,15.8,26.3,42.1
163,"BROWN, DUSTIN",Los Angeles,46,897:04,18,11,9,29,142,197,251,12.68,1.20,0.74,0.60,1.94,9.50,13.18,16.79,34.6,21.2,55.8
164,"STAAL, JORDAN",Carolina,48,964:14,10,21,14,31,114,155,188,8.77,0.62,1.31,0.87,1.93,7.09,9.64,11.70,21.7,45.7,67.4
165,"CALLAHAN, RYAN",NY Rangers,45,967:54,16,15,6,31,144,201,245,11.11,0.99,0.93,0.37,1.92,8.93,12.46,15.19,32.0,30.0,62.0
166,"PALUSHAJ, AARON",Colorado,25,282:50,2,7,3,9,29,37,49,6.90,0.42,1.49,0.64,1.91,6.15,7.85,10.39,16.7,58.3,75.0
167,"TENNYSON, MATT",San Jose,4,62:51,0,2,1,2,8,12,17,0.00,0.00,1.91,0.95,1.91,7.64,11.46,16.23,0.0,40.0,40.0
168,"NUGENT-HOPKINS, RYAN",Edmonton,40,754:33,4,20,11,24,78,116,150,5.13,0.32,1.59,0.87,1.91,6.20,9.22,11.93,8.5,42.6,51.1
169,"HANZAL, MARTIN",Arizona,39,723:09,11,12,7,23,93,137,170,11.83,0.91,1.00,0.58,1.91,7.72,11.37,14.11,29.7,32.4,62.2
170,"PANIK, RICHARD",Tampa Bay,25,283:13,5,4,2,9,34,44,56,14.71,1.06,0.85,0.42,1.91,7.20,9.32,11.86,38.5,30.8,69.2
171,"READ, MATT",Philadelphia,42,756:44,11,13,7,24,72,103,119,15.28,0.87,1.03,0.56,1.90,5.71,8.17,9.44,30.6,36.1,66.7
172,"JOKINEN, JUSSI",Pittsburgh,43,663:28,13,8,4,21,74,108,139,17.57,1.18,0.72,0.36,1.90,6.69,9.77,12.57,46.4,28.6,75.0
173,"GRABNER, MICHAEL",NY Islanders,45,665:43,16,5,3,21,108,131,167,14.81,1.44,0.45,0.27,1.89,9.73,11.81,15.05,57.1,17.9,75.0
174,"HEATLEY, DANY",Minnesota,36,667:11,11,10,7,21,83,104,135,13.25,0.99,0.90,0.63,1.89,7.46,9.35,12.14,33.3,30.3,63.6
175,"CHIPCHURA, KYLE",Arizona,46,445:59,5,9,9,14,37,49,60,13.51,0.67,1.21,1.21,1.88,4.98,6.59,8.07,26.3,47.4,73.7
176,"ANISIMOV, ARTEM",Columbus,35,574:18,11,7,4,18,68,91,126,16.18,1.15,0.73,0.42,1.88,7.10,9.51,13.16,50.0,31.8,81.8
177,"COGLIANO, ANDREW",Anaheim,48,737:41,13,10,6,23,78,100,139,16.67,1.06,0.81,0.49,1.87,6.34,8.13,11.31,41.9,32.3,74.2
178,"STAJAN, MATT",Calgary,43,737:58,5,18,11,23,44,64,76,11.36,0.41,1.46,0.89,1.87,3.58,5.20,6.18,12.8,46.2,59.0
179,"DOAN, SHANE",Arizona,48,866:28,13,14,7,27,129,167,220,10.08,0.90,0.97,0.48,1.87,8.93,11.56,15.23,30.2,32.6,62.8
180,"GABORIK, MARIAN",Columbus,47,870:25,12,15,9,27,150,182,235,8.00,0.83,1.03,0.62,1.86,10.34,12.55,16.20,27.3,34.1,61.4
181,"FEHR, ERIC",Washington,41,548:13,9,8,3,17,72,103,137,12.50,0.98,0.88,0.33,1.86,7.88,11.27,14.99,28.1,25.0,53.1
182,"STASTNY, PAUL",Colorado,40,774:16,9,15,5,24,87,121,139,10.34,0.70,1.16,0.39,1.86,6.74,9.38,10.77,27.3,45.5,72.7
183,"SKINNER, JEFF",Carolina,42,775:28,13,11,7,24,159,218,284,8.18,1.01,0.85,0.54,1.86,12.30,16.87,21.97,34.2,28.9,63.2
184,"CIZIKAS, CASEY",NY Islanders,45,485:24,6,9,5,15,45,59,81,13.33,0.74,1.11,0.62,1.85,5.56,7.29,10.01,27.3,40.9,68.2
185,"TURRIS, KYLE",Ottawa,48,942:30,12,17,12,29,118,165,226,10.17,0.76,1.08,0.76,1.85,7.51,10.50,14.39,28.6,40.5,69.0
186,"BAILEY, JOSH",NY Islanders,38,622:24,11,8,5,19,76,98,126,14.47,1.06,0.77,0.48,1.83,7.33,9.45,12.15,42.3,30.8,73.1
187,"HORTON, NATHAN",Boston,43,724:47,13,9,4,22,114,140,182,11.40,1.08,0.75,0.33,1.82,9.44,11.59,15.07,33.3,23.1,56.4
188,"KARLSSON, ERIK",Ottawa,17,461:49,6,8,6,14,79,111,182,7.59,0.78,1.04,0.78,1.82,10.26,14.42,23.65,27.3,36.4,63.6
189,"BONINO, NICK",Anaheim,27,428:56,5,8,7,13,37,53,69,13.51,0.70,1.12,0.98,1.82,5.18,7.41,9.65,23.8,38.1,61.9
190,"DUMONT, GABRIEL",Montreal,10,99:05,1,2,1,3,20,24,29,5.00,0.61,1.21,0.61,1.82,12.11,14.53,17.56,50.0,100.0,150.0
191,"ENSTROM, TOBIAS",Winnipeg,22,495:32,4,11,3,15,21,35,50,19.05,0.48,1.33,0.36,1.82,2.54,4.24,6.05,16.0,44.0,60.0
192,"RAYMOND, MASON",Vancouver,46,727:56,10,12,9,22,79,102,139,12.66,0.82,0.99,0.74,1.81,6.51,8.41,11.46,27.8,33.3,61.1
193,"LOKTIONOV, ANDREI",New Jersey,28,399:08,8,4,3,12,47,61,76,17.02,1.20,0.60,0.45,1.80,7.07,9.17,11.42,42.1,21.1,63.2
194,"ERIKSSON, LOUI",Dallas,48,965:45,12,17,10,29,104,152,189,11.54,0.75,1.06,0.62,1.80,6.46,9.44,11.74,27.3,38.6,65.9
195,"BOZAK, TYLER",Toronto,46,934:17,12,16,8,28,61,85,115,19.67,0.77,1.03,0.51,1.80,3.92,5.46,7.39,20.3,27.1,47.5
196,"BUTLER, BOBBY",Nashville,34,367:19,4,7,4,11,41,53,70,9.76,0.65,1.14,0.65,1.80,6.70,8.66,11.43,25.0,43.8,68.8
197,"GIONTA, BRIAN",Montreal,48,869:55,14,12,8,26,112,152,198,12.50,0.97,0.83,0.55,1.79,7.72,10.48,13.66,28.6,24.5,53.1
198,"GREEN, MIKE",Washington,35,869:53,12,14,9,26,96,128,200,12.50,0.83,0.97,0.62,1.79,6.62,8.83,13.79,23.1,26.9,50.0
199,"GAGNE, SIMON",Philadelphia,38,537:14,5,11,5,16,76,103,135,6.58,0.56,1.23,0.56,1.79,8.49,11.50,15.08,20.0,44.0,64.0
200,"ERAT, MARTIN",Washington,45,806:28,5,19,8,24,69,89,124,7.25,0.37,1.41,0.60,1.79,5.13,6.62,9.23,16.1,61.3,77.4
#,Player Name,Team,GP,TOI,G,A,FirstA,Points,Shots,iFenwick,iCorsi,Sh%,G/60,A/60,FirstA/60,Points/60,Shots/60,iFenwick/60,iCorsi/60,IGP,IAP,IPP
201,"BACKES, DAVID",St. Louis,48,941:20,6,22,13,28,100,139,167,6.00,0.38,1.40,0.83,1.78,6.37,8.86,10.64,14.6,53.7,68.3
202,"COOKE, MATT",Pittsburgh,48,706:13,8,13,8,21,61,84,103,13.11,0.68,1.10,0.68,1.78,5.18,7.14,8.75,30.8,50.0,80.8
203,"BOURQUE, GABRIEL",Nashville,34,538:18,11,5,3,16,50,76,90,22.00,1.23,0.56,0.33,1.78,5.57,8.47,10.03,40.7,18.5,59.3
204,"BERGLUND, PATRIK",St. Louis,48,807:46,16,8,5,24,73,99,130,21.92,1.19,0.59,0.37,1.78,5.42,7.35,9.66,41.0,20.5,61.5
205,"WELLWOOD, KYLE",Winnipeg,39,506:05,6,9,5,15,37,47,61,16.22,0.71,1.07,0.59,1.78,4.39,5.57,7.23,28.6,42.9,71.4
206,"DIAZ, RAPHAEL",Montreal,23,472:47,1,13,4,14,34,51,73,2.94,0.13,1.65,0.51,1.78,4.31,6.47,9.26,4.3,56.5,60.9
207,"TIMONEN, KIMMO",Philadelphia,45,979:29,5,24,14,29,78,113,169,6.41,0.31,1.47,0.86,1.78,4.78,6.92,10.35,8.1,38.7,46.8
208,"OKPOSO, KYLE",NY Islanders,48,813:53,4,20,14,24,101,137,175,3.96,0.29,1.47,1.03,1.77,7.45,10.10,12.90,9.8,48.8,58.5
209,"BOURQUE, RENE",Montreal,27,440:55,7,6,3,13,63,100,128,11.11,0.95,0.82,0.41,1.77,8.57,13.61,17.42,31.8,27.3,59.1
210,"BOEDKER, MIKKEL",Arizona,48,887:01,7,19,7,26,83,110,137,8.43,0.47,1.29,0.47,1.76,5.61,7.44,9.27,18.4,50.0,68.4
211,"BRIERE, DANIEL",Philadelphia,34,546:00,6,10,4,16,87,106,143,6.90,0.66,1.10,0.44,1.76,9.56,11.65,15.71,21.4,35.7,57.1
212,"PAILLE, DANIEL",Boston,46,583:24,10,7,6,17,70,87,103,14.29,1.03,0.72,0.62,1.75,7.20,8.95,10.59,47.6,33.3,81.0
213,"PERRON, DAVID",St. Louis,48,863:45,10,15,6,25,84,115,168,11.90,0.69,1.04,0.42,1.74,5.83,7.99,11.67,28.6,42.9,71.4
214,"HAGELIN, CARL",NY Rangers,48,830:42,10,14,9,24,132,165,212,7.58,0.72,1.01,0.65,1.73,9.53,11.92,15.31,27.0,37.8,64.9
215,"HEJDUK, MILAN",Colorado,29,380:50,4,7,5,11,41,51,69,9.76,0.63,1.10,0.79,1.73,6.46,8.04,10.87,26.7,46.7,73.3
216,"WIERCIOCH, PATRICK",Ottawa,42,659:08,5,14,10,19,81,105,167,6.17,0.46,1.27,0.91,1.73,7.37,9.56,15.20,14.3,40.0,54.3
217,"MATTHIAS, SHAWN",Florida,48,729:07,14,7,5,21,106,133,169,13.21,1.15,0.58,0.41,1.73,8.72,10.94,13.91,40.0,20.0,60.0
218,"FIDDLER, VERNON",Dallas,46,591:18,4,13,10,17,56,79,103,7.14,0.41,1.32,1.01,1.73,5.68,8.02,10.45,19.0,61.9,81.0
219,"KULEMIN, NIKOLAI",Toronto,48,803:25,7,16,11,23,72,105,131,9.72,0.52,1.19,0.82,1.72,5.38,7.84,9.78,19.4,44.4,63.9
220,"ALFREDSSON, DANIEL",Ottawa,47,909:15,10,16,9,26,101,143,202,9.90,0.66,1.06,0.59,1.72,6.66,9.44,13.33,23.3,37.2,60.5
221,"MOSS, DAVID",Arizona,45,699:46,5,15,11,20,82,116,154,6.10,0.43,1.29,0.94,1.71,7.03,9.95,13.20,17.9,53.6,71.4
222,"FISHER, MIKE",Nashville,38,737:40,10,11,7,21,68,101,138,14.71,0.81,0.89,0.57,1.71,5.53,8.22,11.22,29.4,32.4,61.8
223,"CLARKSON, DAVID",New Jersey,48,844:27,15,9,5,24,180,230,269,8.33,1.07,0.64,0.36,1.71,12.79,16.34,19.11,38.5,23.1,61.5
224,"GOMEZ, SCOTT",San Jose,39,527:49,2,13,5,15,58,82,100,3.45,0.23,1.48,0.57,1.71,6.59,9.32,11.37,10.0,65.0,75.0
225,"HAVLAT, MARTIN",San Jose,40,633:44,8,10,7,18,89,116,144,8.99,0.76,0.95,0.66,1.70,8.43,10.98,13.63,30.8,38.5,69.2
226,"LEGWAND, DAVID",Nashville,48,884:26,12,13,5,25,78,107,127,15.38,0.81,0.88,0.34,1.70,5.29,7.26,8.62,31.6,34.2,65.8
227,"ANTROPOV, NIK",Winnipeg,40,638:16,6,12,8,18,56,71,97,10.71,0.56,1.13,0.75,1.69,5.26,6.67,9.12,20.0,40.0,60.0
228,"JOENSUU, JESSE",NY Islanders,7,70:58,0,2,2,2,15,16,18,0.00,0.00,1.69,1.69,1.69,12.68,13.53,15.22,0.0,100.0,100.0
229,"YANDLE, KEITH",Arizona,48,1067:52,10,20,11,30,130,185,273,7.69,0.56,1.12,0.62,1.69,7.30,10.39,15.34,19.2,38.5,57.7
230,"GALIARDI, T.J.",San Jose,36,499:20,5,9,6,14,68,96,120,7.35,0.60,1.08,0.72,1.68,8.17,11.54,14.42,29.4,52.9,82.4
231,"GARBUTT, RYAN",Dallas,36,357:11,3,7,4,10,58,73,102,5.17,0.50,1.18,0.67,1.68,9.74,12.26,17.13,20.0,46.7,66.7
232,"HAYES, JIMMY",Chicago,10,143:19,1,3,2,4,13,18,21,7.69,0.42,1.26,0.84,1.67,5.44,7.54,8.79,11.1,33.3,44.4
233,"SULLIVAN, STEVE",New Jersey,42,611:16,7,10,4,17,61,76,109,11.48,0.69,0.98,0.39,1.67,5.99,7.46,10.70,24.1,34.5,58.6
234,"BEGIN, STEVE",Calgary,36,287:46,4,4,0,8,31,49,58,12.90,0.83,0.83,0.00,1.67,6.46,10.22,12.09,30.8,30.8,61.5
235,"BERTUZZI, TODD",Detroit,7,108:38,2,1,0,3,10,13,17,20.00,1.10,0.55,0.00,1.66,5.52,7.18,9.39,40.0,20.0,60.0
236,"CLIFFORD, KYLE",Los Angeles,48,509:06,7,7,4,14,56,82,107,12.50,0.82,0.82,0.47,1.65,6.60,9.66,12.61,35.0,35.0,70.0
237,"GREENING, COLIN",Ottawa,47,692:08,8,11,6,19,80,119,149,10.00,0.69,0.95,0.52,1.65,6.94,10.32,12.92,25.0,34.4,59.4
238,"PYATT, TOM",Tampa Bay,43,584:01,8,8,6,16,60,81,100,13.33,0.82,0.82,0.62,1.64,6.16,8.32,10.27,32.0,32.0,64.0
239,"BECK, TAYLOR",Nashville,16,257:30,3,4,2,7,39,49,64,7.69,0.70,0.93,0.47,1.63,9.09,11.42,14.91,25.0,33.3,58.3
240,"MCGINN, JAMIE",Colorado,47,812:26,11,11,8,22,128,175,213,8.59,0.81,0.81,0.59,1.62,9.45,12.92,15.73,26.8,26.8,53.7
#,Player Name,Team,GP,TOI,G,A,FirstA,Points,Shots,iFenwick,iCorsi,Sh%,G/60,A/60,FirstA/60,Points/60,Shots/60,iFenwick/60,iCorsi/60,IGP,IAP,IPP
241,"CLOWE, RYANE",NY Rangers,40,665:19,3,15,8,18,87,123,165,3.45,0.27,1.35,0.72,1.62,7.85,11.09,14.88,9.7,48.4,58.1
242,"PRUST, BRANDON",Montreal,38,518:07,5,9,8,14,39,47,61,12.82,0.58,1.04,0.93,1.62,4.52,5.44,7.06,21.7,39.1,60.9
243,"BURROWS, ALEX",Vancouver,47,888:38,13,11,7,24,139,180,214,9.35,0.88,0.74,0.47,1.62,9.39,12.15,14.45,28.3,23.9,52.2
244,"PAAJARVI, MAGNUS",Edmonton,42,593:28,9,7,4,16,75,92,110,12.00,0.91,0.71,0.40,1.62,7.58,9.30,11.12,34.6,26.9,61.5
245,"OTT, STEVE",Buffalo,48,890:47,9,15,9,24,73,97,126,12.33,0.61,1.01,0.61,1.62,4.92,6.53,8.49,27.3,45.5,72.7
246,"LAICH, BROOKS",Washington,9,148:50,1,3,2,4,10,15,29,10.00,0.40,1.21,0.81,1.61,4.03,6.05,11.69,16.7,50.0,66.7
247,"CALVERT, MATT",Columbus,42,595:32,9,7,5,16,63,82,122,14.29,0.91,0.71,0.50,1.61,6.35,8.26,12.29,39.1,30.4,69.6
248,"MCLAREN, FRAZER",Toronto,36,186:23,3,2,1,5,20,22,26,15.00,0.97,0.64,0.32,1.61,6.44,7.08,8.37,50.0,33.3,83.3
249,"MARTIN, PAUL",Pittsburgh,34,861:03,7,16,8,23,39,59,102,17.95,0.49,1.11,0.56,1.60,2.72,4.11,7.11,12.7,29.1,41.8
250,"BYFUGLIEN, DUSTIN",Winnipeg,43,1049:20,8,20,10,28,142,198,275,5.63,0.46,1.14,0.57,1.60,8.12,11.32,15.72,14.5,36.4,50.9
251,"VINCOUR, TOMAS",Colorado,17,150:38,2,2,0,4,12,16,26,16.67,0.80,0.80,0.00,1.59,4.78,6.37,10.36,40.0,40.0,80.0
252,"FOLIGNO, MARCUS",Buffalo,47,640:29,5,12,7,17,55,75,94,9.09,0.47,1.12,0.66,1.59,5.15,7.03,8.81,17.9,42.9,60.7
253,"ULLSTROM, DAVID",NY Islanders,20,189:58,2,3,2,5,28,42,50,7.14,0.63,0.95,0.63,1.58,8.84,13.27,15.79,25.0,37.5,62.5
254,"SCHULTZ, JUSTIN",Edmonton,48,1029:35,8,19,4,27,85,126,190,9.41,0.47,1.11,0.23,1.57,4.95,7.34,11.07,16.3,38.8,55.1
255,"FLYNN, BRIAN",Buffalo,26,381:41,6,4,2,10,49,60,73,12.24,0.94,0.63,0.31,1.57,7.70,9.43,11.48,40.0,26.7,66.7
256,"BERGERON, MARC-ANDRE",Carolina,25,344:08,1,8,3,9,43,62,96,2.33,0.17,1.39,0.52,1.57,7.50,10.81,16.74,5.0,40.0,45.0
257,"BOOTH, DAVID",Vancouver,12,153:03,1,3,0,4,27,38,43,3.70,0.39,1.18,0.00,1.57,10.58,14.90,16.86,25.0,75.0,100.0
258,"CARTER, RYAN",New Jersey,44,574:15,6,9,7,15,63,86,100,9.52,0.63,0.94,0.73,1.57,6.58,8.99,10.45,31.6,47.4,78.9
259,"MUELLER, CHRIS",Nashville,18,192:43,2,3,1,5,22,29,31,9.09,0.62,0.93,0.31,1.56,6.85,9.03,9.65,28.6,42.9,71.4
260,"MARKOV, ANDREI",Montreal,48,1160:26,10,20,12,30,79,113,175,12.66,0.52,1.03,0.62,1.55,4.08,5.84,9.05,15.9,31.7,47.6
261,"BELESKEY, MATT",Anaheim,42,504:41,8,5,4,13,61,85,111,13.11,0.95,0.59,0.48,1.55,7.25,10.11,13.20,40.0,25.0,65.0
262,"GOLIGOSKI, ALEX",Dallas,47,1052:07,3,24,11,27,80,135,202,3.75,0.17,1.37,0.63,1.54,4.56,7.70,11.52,4.8,38.1,42.9
263,"SOBOTKA, VLADIMIR",St. Louis,48,741:54,8,11,7,19,69,91,117,11.59,0.65,0.89,0.57,1.54,5.58,7.36,9.46,32.0,44.0,76.0
264,"HALISCHUK, MATT",Nashville,36,430:13,5,6,6,11,51,65,74,9.80,0.70,0.84,0.84,1.53,7.11,9.07,10.32,35.7,42.9,78.6
265,"FOLIGNO, NICK",Columbus,45,743:36,6,13,7,19,69,87,112,8.70,0.48,1.05,0.56,1.53,5.57,7.02,9.04,20.0,43.3,63.3
266,"REDMOND, ZACH",Winnipeg,8,156:38,1,3,2,4,13,19,28,7.69,0.38,1.15,0.77,1.53,4.98,7.28,10.73,20.0,60.0,80.0
267,"MITCHELL, JOHN",Colorado,47,787:11,10,10,7,20,72,100,147,13.89,0.76,0.76,0.53,1.52,5.49,7.62,11.20,37.0,37.0,74.1
268,"COYLE, CHARLIE",Minnesota,37,557:19,8,6,5,14,50,69,88,16.00,0.86,0.65,0.54,1.51,5.38,7.43,9.47,38.1,28.6,66.7
269,"PEVERLEY, RICH",Boston,47,717:07,6,12,5,18,95,131,151,6.32,0.50,1.00,0.42,1.51,7.95,10.96,12.63,26.1,52.2,78.3
270,"GONCHAR, SERGEI",Ottawa,45,1078:57,3,24,9,27,85,120,191,3.53,0.17,1.33,0.50,1.50,4.73,6.67,10.62,7.0,55.8,62.8
271,"LATENDRESSE, GUILLAUME",Ottawa,27,399:37,6,4,3,10,52,73,97,11.54,0.90,0.60,0.45,1.50,7.81,10.96,14.56,31.6,21.1,52.6
272,"WOLSKI, WOJTEK",Washington,27,360:27,4,5,4,9,49,68,80,8.16,0.67,0.83,0.67,1.50,8.16,11.32,13.32,26.7,33.3,60.0
273,"KRONWALL, NIKLAS",Detroit,48,1169:22,6,23,8,29,69,107,183,8.70,0.31,1.18,0.41,1.49,3.54,5.49,9.39,9.5,36.5,46.0
274,"GOC, MARCEL",Florida,42,767:19,9,10,7,19,92,117,149,9.78,0.70,0.78,0.55,1.49,7.19,9.15,11.65,26.5,29.4,55.9
275,"ROZSIVAL, MICHAL",Chicago,27,489:01,0,12,4,12,13,27,43,0.00,0.00,1.47,0.49,1.47,1.59,3.31,5.28,0.0,40.0,40.0
276,"BOLLAND, DAVE",Chicago,35,571:48,7,7,6,14,46,59,75,15.22,0.73,0.73,0.63,1.47,4.83,6.19,7.87,26.9,26.9,53.8
277,"SUTER, RYAN",Minnesota,48,1307:16,4,28,9,32,91,122,193,4.40,0.18,1.29,0.41,1.47,4.18,5.60,8.86,6.3,44.4,50.8
278,"LANDESKOG, GABRIEL",Colorado,36,695:44,9,8,4,17,109,144,179,8.26,0.78,0.69,0.34,1.47,9.40,12.42,15.44,29.0,25.8,54.8
279,"SILFVERBERG, JAKOB",Ottawa,48,778:59,10,9,8,19,134,176,229,7.46,0.77,0.69,0.62,1.46,10.32,13.56,17.64,31.2,28.1,59.4
280,"DALPE, ZAC",Carolina,10,123:01,1,2,1,3,18,29,37,5.56,0.49,0.98,0.49,1.46,8.78,14.14,18.05,25.0,50.0,75.0
#,Player Name,Team,GP,TOI,G,A,FirstA,Points,Shots,iFenwick,iCorsi,Sh%,G/60,A/60,FirstA/60,Points/60,Shots/60,iFenwick/60,iCorsi/60,IGP,IAP,IPP
281,"ZUBRUS, DAINIUS",New Jersey,22,369:08,2,7,5,9,22,32,39,9.09,0.33,1.14,0.81,1.46,3.58,5.20,6.34,18.2,63.6,81.8
282,"PALAT, ONDREJ",Tampa Bay,14,164:16,2,2,0,4,16,22,26,12.50,0.73,0.73,0.00,1.46,5.84,8.04,9.50,25.0,25.0,50.0
283,"MUELLER, PETER",Florida,43,699:16,8,9,7,17,131,162,193,6.11,0.69,0.77,0.60,1.46,11.24,13.90,16.56,21.6,24.3,45.9
284,"WEBER, YANNICK",Montreal,6,82:30,0,2,1,2,3,5,16,0.00,0.00,1.45,0.73,1.45,2.18,3.64,11.64,0.0,66.7,66.7
285,"SUTTER, BRANDON",Pittsburgh,48,787:30,11,8,5,19,82,113,138,13.41,0.84,0.61,0.38,1.45,6.25,8.61,10.51,34.4,25.0,59.4
286,"HORAK, ROMAN",Calgary,20,290:33,2,5,3,7,28,39,48,7.14,0.41,1.03,0.62,1.45,5.78,8.05,9.91,18.2,45.5,63.6
287,"STREIT, MARK",NY Islanders,48,1121:26,6,21,8,27,83,120,206,7.23,0.32,1.12,0.43,1.44,4.44,6.42,11.02,10.7,37.5,48.2
288,"KILLORN, ALEX",Tampa Bay,25,456:59,3,8,5,11,52,69,90,5.77,0.39,1.05,0.66,1.44,6.83,9.06,11.82,15.8,42.1,57.9
289,"VERMETTE, ANTOINE",Arizona,48,875:48,13,8,3,21,91,129,157,14.29,0.89,0.55,0.21,1.44,6.23,8.84,10.76,39.4,24.2,63.6
290,"KEITH, DUNCAN",Chicago,47,1133:06,3,24,10,27,91,120,184,3.30,0.16,1.27,0.53,1.43,4.82,6.35,9.74,4.5,36.4,40.9
291,"PORTER, CHRIS",St. Louis,29,337:26,2,6,4,8,46,56,66,4.35,0.36,1.07,0.71,1.42,8.18,9.96,11.74,16.7,50.0,66.7
292,"VERSTEEG, KRIS",Florida,10,168:50,2,2,0,4,20,27,33,10.00,0.71,0.71,0.00,1.42,7.11,9.60,11.73,33.3,33.3,66.7
293,"MAROON, PATRICK",Anaheim,13,127:13,2,1,1,3,21,30,31,9.52,0.94,0.47,0.47,1.41,9.90,14.15,14.62,50.0,25.0,75.0
294,"VAN_DER_GULIK, DAVID",Colorado,9,84:58,0,2,2,2,10,12,17,0.00,0.00,1.41,1.41,1.41,7.06,8.47,12.00,0.0,50.0,50.0
295,"WINNIK, DANIEL",Anaheim,48,807:42,6,13,5,19,95,122,148,6.32,0.45,0.97,0.37,1.41,7.06,9.06,10.99,20.7,44.8,65.5
296,"COMEAU, BLAKE",Columbus,42,510:32,6,6,4,12,48,69,95,12.50,0.71,0.71,0.47,1.41,5.64,8.11,11.16,35.3,35.3,70.6
297,"CHIMERA, JASON",Washington,47,595:43,3,11,6,14,92,111,139,3.26,0.30,1.11,0.60,1.41,9.27,11.18,14.00,15.0,55.0,70.0
298,"DORSETT, DEREK",Columbus,24,383:45,3,6,1,9,38,45,58,7.89,0.47,0.94,0.16,1.41,5.94,7.04,9.07,21.4,42.9,64.3
299,"AUCOIN, KEITH",NY Islanders,41,512:12,6,6,4,12,50,68,92,12.00,0.70,0.70,0.47,1.41,5.86,7.97,10.78,25.0,25.0,50.0
300,"VOYNOV, SLAVA",Los Angeles,48,1070:35,6,19,9,25,79,124,196,7.59,0.34,1.06,0.50,1.40,4.43,6.95,10.98,11.1,35.2,46.3
301,"FILPPULA, VALTTERI",Detroit,41,728:49,9,8,6,17,78,114,140,11.54,0.74,0.66,0.49,1.40,6.42,9.39,11.53,39.1,34.8,73.9
302,"THOMPSON, NATE",Tampa Bay,45,645:11,7,8,5,15,58,84,102,12.07,0.65,0.74,0.47,1.40,5.39,7.81,9.49,31.8,36.4,68.2
303,"MCCLEMENT, JAY",Toronto,48,731:57,8,9,2,17,48,60,79,16.67,0.66,0.74,0.16,1.39,3.93,4.92,6.48,34.8,39.1,73.9
304,"BERNIER, STEVE",New Jersey,47,646:44,8,7,5,15,87,113,126,9.20,0.74,0.65,0.46,1.39,8.07,10.48,11.69,30.8,26.9,57.7
305,"SCHWARTZ, JADEN",St. Louis,45,560:58,7,6,4,13,50,64,84,14.00,0.75,0.64,0.43,1.39,5.35,6.85,8.98,38.9,33.3,72.2
306,"PHANEUF, DION",Toronto,48,1208:33,9,19,10,28,88,129,212,10.23,0.45,0.94,0.50,1.39,4.37,6.40,10.53,12.9,27.1,40.0
307,"STAFFORD, DREW",Buffalo,46,782:52,6,12,6,18,121,153,186,4.96,0.46,0.92,0.46,1.38,9.27,11.73,14.26,21.4,42.9,64.3
308,"HORCOFF, SHAWN",Edmonton,31,522:30,7,5,1,12,41,51,60,17.07,0.80,0.57,0.11,1.38,4.71,5.86,6.89,22.6,16.1,38.7
309,"ETEM, EMERSON",Anaheim,38,435:33,3,7,6,10,48,72,89,6.25,0.41,0.96,0.83,1.38,6.61,9.92,12.26,18.8,43.8,62.5
310,"KOVALEV, ALEX",Florida,14,218:35,2,3,2,5,21,31,44,9.52,0.55,0.82,0.55,1.37,5.76,8.51,12.08,20.0,30.0,50.0
311,"STOLL, JARRET",Los Angeles,48,792:53,7,11,6,18,73,95,120,9.59,0.53,0.83,0.45,1.36,5.52,7.19,9.08,26.9,42.3,69.2
312,"CORVO, JOE",Carolina,40,749:47,6,11,4,17,71,101,148,8.45,0.48,0.88,0.32,1.36,5.68,8.08,11.84,14.6,26.8,41.5
313,"SODERBERG, CARL",Boston,6,88:21,0,2,0,2,6,8,10,0.00,0.00,1.36,0.00,1.36,4.07,5.43,6.79,0.0,66.7,66.7
314,"WESTGARTH, KEVIN",Carolina,31,177:22,2,2,1,4,16,25,31,12.50,0.68,0.68,0.34,1.35,5.41,8.46,10.49,40.0,40.0,80.0
315,"DWYER, PATRICK",Carolina,46,710:02,8,8,6,16,93,132,171,8.60,0.68,0.68,0.51,1.35,7.86,11.15,14.45,29.6,29.6,59.3
316,"WEBER, SHEA",Nashville,48,1243:01,9,19,8,28,124,176,239,7.26,0.43,0.92,0.39,1.35,5.99,8.50,11.54,15.5,32.8,48.3
