#,Player Name,Team,GP,TOI,G,A,FirstA,Points,Shots,iFenwick,iCorsi,ShPct,G/60,A/60,FirstA/60,Points/60,Shots/60,iFenwick/60,iCorsi/60,IGP,IAP,IPP
317,"MOORE, DOMINIC",NY Rangers,82,1132:24,10,17,9,27,116,157,204,8.62,0.53,0.90,0.48,1.43,6.15,8.32,10.81,25.0,42.5,67.5
318,"SUTTER, BRANDON",Pittsburgh,80,1385:55,21,12,6,33,180,232,277,11.67,0.91,0.52,0.26,1.43,7.79,10.04,11.99,46.7,26.7,73.3
319,"MUZZIN, JAKE",Los Angeles,76,1725:11,10,31,12,41,173,252,385,5.78,0.35,1.08,0.42,1.43,6.02,8.76,13.39,12.7,39.2,51.9
320,"HAVLAT, MARTIN",New Jersey,40,591:22,5,9,5,14,49,72,84,10.20,0.51,0.91,0.51,1.42,4.97,7.31,8.52,25.0,45.0,70.0
#,Player Name,Team,GP,TOI,G,A,FirstA,Points,Shots,iFenwick,iCorsi,Sh%,G/60,A/60,FirstA/60,Points/60,Shots/60,iFenwick/60,iCorsi/60,IGP,IAP,IPP
321,"PYSYK, MARK",Buffalo,7,127:15,2,1,0,3,4,7,10,50.00,0.94,0.47,0.00,1.41,1.89,3.30,4.72,25.0,12.5,37.5
322,"FRANSON, CODY",Nashville,78,1531:00,7,29,13,36,127,175,252,5.51,0.27,1.14,0.51,1.41,4.98,6.86,9.88,8.3,34.5,42.9
323,"COGLIANO, ANDREW",Anaheim,82,1195:08,14,14,12,28,133,192,244,10.53,0.70,0.70,0.60,1.41,6.68,9.64,12.25,31.8,31.8,63.6
324,"CONDRA, ERIK",Ottawa,68,982:42,9,14,9,23,106,141,193,8.49,0.55,0.85,0.55,1.40,6.47,8.61,11.78,25.0,38.9,63.9
325,"KINDL, JAKUB",Detroit,35,556:53,5,8,3,13,54,74,118,9.26,0.54,0.86,0.32,1.40,5.82,7.97,12.71,16.1,25.8,41.9
326,"LEDDY, NICK",NY Islanders,78,1588:13,10,27,9,37,120,166,236,8.33,0.38,1.02,0.34,1.40,4.53,6.27,8.92,12.2,32.9,45.1
327,"WISNIEWSKI, JAMES",Anaheim,69,1462:08,8,26,13,34,147,201,310,5.44,0.33,1.07,0.53,1.40,6.03,8.25,12.72,10.8,35.1,45.9
328,"WILSON, TOM",Washington,67,731:59,4,13,7,17,79,112,150,5.06,0.33,1.07,0.57,1.39,6.48,9.18,12.30,16.7,54.2,70.8
329,"KELLY, CHRIS",Boston,80,1211:16,7,21,9,28,112,154,188,6.25,0.35,1.04,0.45,1.39,5.55,7.63,9.31,17.5,52.5,70.0
330,"KRONWALL, NIKLAS",Detroit,80,1907:00,9,35,13,44,101,140,215,8.91,0.28,1.10,0.41,1.38,3.18,4.40,6.76,9.2,35.7,44.9
331,"BYRON, PAUL",Calgary,57,824:41,6,13,6,19,62,85,114,9.68,0.44,0.95,0.44,1.38,4.51,6.18,8.29,19.4,41.9,61.3
332,"DEL_ZOTTO, MICHAEL",Philadelphia,64,1402:44,10,22,11,32,119,160,224,8.40,0.43,0.94,0.47,1.37,5.09,6.84,9.58,16.7,36.7,53.3
333,"RICHARDS, MIKE",Los Angeles,53,708:23,5,11,8,16,63,101,126,7.94,0.42,0.93,0.68,1.36,5.34,8.55,10.67,21.7,47.8,69.6
334,"NASH, RILEY",Carolina,68,1107:50,8,17,11,25,94,124,172,8.51,0.43,0.92,0.60,1.35,5.09,6.72,9.32,20.5,43.6,64.1
335,"BOYLE, BRIAN",Tampa Bay,82,1065:26,15,9,7,24,140,178,224,10.71,0.84,0.51,0.39,1.35,7.88,10.02,12.61,41.7,25.0,66.7
336,"PULKKINEN, TEEMU",Detroit,31,355:45,5,3,1,8,67,97,135,7.46,0.84,0.51,0.17,1.35,11.30,16.36,22.77,27.8,16.7,44.4
337,"BOYCHUK, JOHNNY",NY Islanders,72,1561:00,9,26,13,35,192,271,388,4.69,0.35,1.00,0.50,1.35,7.38,10.42,14.91,10.1,29.2,39.3
338,"PIETRANGELO, ALEX",St. Louis,81,2058:07,7,39,16,46,195,284,365,3.59,0.20,1.14,0.47,1.34,5.68,8.28,10.64,7.8,43.3,51.1
339,"RUNDBLAD, DAVID",Chicago,49,627:10,3,11,7,14,58,84,137,5.17,0.29,1.05,0.67,1.34,5.55,8.04,13.11,8.6,31.4,40.0
340,"KING, DWIGHT",Los Angeles,81,1166:02,13,13,9,26,127,165,199,10.24,0.67,0.67,0.46,1.34,6.54,8.49,10.24,34.2,34.2,68.4
341,"EKBLAD, AARON",Florida,81,1766:28,12,27,10,39,170,238,351,7.06,0.41,0.92,0.34,1.32,5.77,8.08,11.92,13.8,31.0,44.8
342,"SHAW, ANDREW",Chicago,79,1180:52,15,11,4,26,145,186,229,10.34,0.76,0.56,0.20,1.32,7.37,9.45,11.64,27.3,20.0,47.3
343,"KEITH, DUNCAN",Chicago,80,2044:20,10,35,19,45,171,242,405,5.85,0.29,1.03,0.56,1.32,5.02,7.10,11.89,9.5,33.3,42.9
344,"WEBER, SHEA",Nashville,78,2056:47,15,30,11,45,237,336,476,6.33,0.44,0.88,0.32,1.31,6.91,9.80,13.89,15.5,30.9,46.4
345,"BOURNIVAL, MICHAEL",Montreal,29,228:45,3,2,1,5,27,33,46,11.11,0.79,0.52,0.26,1.31,7.08,8.66,12.07,27.3,18.2,45.5
346,"GERBE, NATHAN",Carolina,78,1282:21,10,18,10,28,235,301,382,4.26,0.47,0.84,0.47,1.31,11.00,14.08,17.87,22.2,40.0,62.2
347,"PAQUETTE, CEDRIC",Tampa Bay,64,871:05,12,7,4,19,91,129,153,13.19,0.83,0.48,0.28,1.31,6.27,8.89,10.54,50.0,29.2,79.2
348,"ELLER, LARS",Montreal,77,1193:11,14,12,8,26,149,197,242,9.40,0.70,0.60,0.40,1.31,7.49,9.91,12.17,33.3,28.6,61.9
349,"MAATTA, OLLI",Pittsburgh,20,414:10,1,8,4,9,27,38,56,3.70,0.14,1.16,0.58,1.30,3.91,5.50,8.11,5.3,42.1,47.4
350,"BOURQUE, RENE",Montreal,51,644:21,6,8,7,14,85,126,166,7.06,0.56,0.74,0.65,1.30,7.92,11.73,15.46,22.2,29.6,51.9
351,"STRALMAN, ANTON",Tampa Bay,82,1799:35,9,30,15,39,138,182,274,6.52,0.30,1.00,0.50,1.30,4.60,6.07,9.14,8.3,27.5,35.8
352,"VEILLEUX, STEPHANE",Minnesota,12,92:20,1,1,0,2,9,10,12,11.11,0.65,0.65,0.00,1.30,5.85,6.50,7.80,33.3,33.3,66.7
353,"KLEIN, KEVIN",NY Rangers,65,1201:50,9,17,6,26,76,106,175,11.84,0.45,0.85,0.30,1.30,3.79,5.29,8.74,14.5,27.4,41.9
354,"BECK, TAYLOR",Nashville,62,739:39,8,8,7,16,78,112,143,10.26,0.65,0.65,0.57,1.30,6.33,9.09,11.60,34.8,34.8,69.6
355,"FOLIGNO, MARCUS",Buffalo,57,924:50,8,12,9,20,66,91,108,12.12,0.52,0.78,0.58,1.30,4.28,5.90,7.01,26.7,40.0,66.7
356,"SPALING, NICK",Pittsburgh,82,1249:34,9,18,6,27,90,126,172,10.00,0.43,0.86,0.29,1.30,4.32,6.05,8.26,22.5,45.0,67.5
357,"ROUSSEL, ANTOINE",Dallas,80,1161:45,13,12,6,25,113,169,206,11.50,0.67,0.62,0.31,1.29,5.84,8.73,10.64,33.3,30.8,64.1
358,"GARRISON, JASON",Tampa Bay,70,1400:41,4,26,9,30,111,161,236,3.60,0.17,1.11,0.39,1.29,4.75,6.90,10.11,5.1,32.9,38.0
359,"MCGINN, JAMIE",Colorado,19,280:38,4,2,0,6,36,49,51,11.11,0.86,0.43,0.00,1.28,7.70,10.48,10.90,40.0,20.0,60.0
360,"THORBURN, CHRIS",Winnipeg,81,655:01,7,7,2,14,67,91,126,10.45,0.64,0.64,0.18,1.28,6.14,8.34,11.54,33.3,33.3,66.7
#,Player Name,Team,GP,TOI,G,A,FirstA,Points,Shots,iFenwick,iCorsi,Sh%,G/60,A/60,FirstA/60,Points/60,Shots/60,iFenwick/60,iCorsi/60,IGP,IAP,IPP
361,"READ, MATT",Philadelphia,80,1405:19,8,22,12,30,142,201,256,5.63,0.34,0.94,0.51,1.28,6.06,8.58,10.93,16.7,45.8,62.5
362,"HAMONIC, TRAVIS",NY Islanders,71,1547:07,5,28,14,33,132,187,306,3.79,0.19,1.09,0.54,1.28,5.12,7.25,11.87,7.0,39.4,46.5
363,"MCNABB, BRAYDEN",Los Angeles,71,1128:50,2,22,8,24,74,124,196,2.70,0.11,1.17,0.43,1.28,3.93,6.59,10.42,4.2,45.8,50.0
364,"MALONE, BRAD",Carolina,65,659:47,6,8,5,14,64,98,117,9.38,0.55,0.73,0.45,1.27,5.82,8.91,10.64,35.3,47.1,82.4
365,"TOOTOO, JORDIN",New Jersey,68,711:07,10,5,4,15,75,99,118,13.33,0.84,0.42,0.34,1.27,6.33,8.35,9.96,40.0,20.0,60.0
366,"IRWIN, MATT",San Jose,53,902:02,8,11,6,19,93,123,191,8.60,0.53,0.73,0.40,1.26,6.19,8.18,12.70,17.8,24.4,42.2
367,"BRODZIAK, KYLE",Minnesota,73,951:03,9,11,6,20,86,116,142,10.47,0.57,0.69,0.38,1.26,5.43,7.32,8.96,28.1,34.4,62.5
368,"JOHNSON, JACK",Columbus,79,1908:15,8,32,11,40,141,197,273,5.67,0.25,1.01,0.35,1.26,4.43,6.19,8.58,8.0,32.0,40.0
369,"SEMIN, ALEXANDER",Carolina,57,907:39,6,13,7,19,93,137,207,6.45,0.40,0.86,0.46,1.26,6.15,9.06,13.68,16.2,35.1,51.4
370,"LOWRY, ADAM",Winnipeg,80,1100:15,11,12,9,23,104,145,184,10.58,0.60,0.65,0.49,1.25,5.67,7.91,10.03,26.8,29.3,56.1
371,"CONNAUTON, KEVIN",Columbus,62,1005:24,9,12,7,21,96,134,199,9.38,0.54,0.72,0.42,1.25,5.73,8.00,11.88,15.8,21.1,36.8
372,"EKMAN-LARSSON, OLIVER",Arizona,82,2067:27,23,20,13,43,264,391,571,8.71,0.67,0.58,0.38,1.25,7.66,11.35,16.57,25.6,22.2,47.8
373,"RITCHIE, BRETT",Dallas,31,433:34,6,3,1,9,78,107,139,7.69,0.83,0.42,0.14,1.25,10.79,14.81,19.24,31.6,15.8,47.4
374,"TERAVAINEN, TEUVO",Chicago,34,434:40,4,5,4,9,66,78,103,6.06,0.55,0.69,0.55,1.24,9.11,10.77,14.22,26.7,33.3,60.0
375,"LAICH, BROOKS",Washington,66,971:44,7,13,7,20,106,135,171,6.60,0.43,0.80,0.43,1.23,6.54,8.34,10.56,21.9,40.6,62.5
376,"CIZIKAS, CASEY",NY Islanders,70,875:54,9,9,4,18,90,120,159,10.00,0.62,0.62,0.27,1.23,6.17,8.22,10.89,34.6,34.6,69.2
377,"FAST, JESPER",NY Rangers,58,684:39,6,8,4,14,52,71,89,11.54,0.53,0.70,0.35,1.23,4.56,6.22,7.80,27.3,36.4,63.6
378,"O_BRIEN, LIAM",Washington,13,98:04,1,1,1,2,16,19,22,6.25,0.61,0.61,0.61,1.22,9.79,11.62,13.46,25.0,25.0,50.0
379,"LILES, JOHN-MICHAEL",Carolina,57,1091:29,2,20,6,22,90,135,194,2.22,0.11,1.10,0.33,1.21,4.95,7.42,10.66,5.3,52.6,57.9
380,"BARTLEY, VICTOR",Nashville,37,497:05,0,10,7,10,28,45,65,0.00,0.00,1.21,0.84,1.21,3.38,5.43,7.85,0.0,50.0,50.0
381,"FOWLER, CAM",Anaheim,80,1690:20,7,27,11,34,87,121,188,8.05,0.25,0.96,0.39,1.21,3.09,4.29,6.67,8.2,31.8,40.0
382,"MCDONAGH, RYAN",NY Rangers,71,1642:25,8,25,12,33,148,198,276,5.41,0.29,0.91,0.44,1.21,5.41,7.23,10.08,8.6,26.9,35.5
383,"BRODIE, TJ",Calgary,81,2041:50,11,30,15,41,133,182,283,8.27,0.32,0.88,0.44,1.20,3.91,5.35,8.32,11.5,31.2,42.7
384,"JOHNSON, ERIK",Colorado,47,1147:43,12,11,5,23,115,152,226,10.43,0.63,0.58,0.26,1.20,6.01,7.95,11.81,24.0,22.0,46.0
385,"LINDHOLM, HAMPUS",Anaheim,78,1697:09,7,27,15,34,107,151,235,6.54,0.25,0.95,0.53,1.20,3.78,5.34,8.31,8.3,32.1,40.5
386,"RATTIE, TY",St. Louis,11,100:06,0,2,1,2,8,12,18,0.00,0.00,1.20,0.60,1.20,4.80,7.19,10.79,0.0,66.7,66.7
387,"KORPIKOSKI, LAURI",Arizona,69,1052:08,6,15,8,21,82,121,163,7.32,0.34,0.86,0.46,1.20,4.68,6.90,9.30,21.4,53.6,75.0
388,"BROWN, DUSTIN",Los Angeles,82,1354:23,11,16,12,27,188,267,339,5.85,0.49,0.71,0.53,1.20,8.33,11.83,15.02,26.8,39.0,65.9
389,"VINCOUR, TOMAS",Colorado,7,50:13,0,1,1,1,2,5,6,0.00,0.00,1.19,1.19,1.19,2.39,5.97,7.17,0.0,100.0,100.0
390,"REDMOND, ZACH",Colorado,59,1011:36,5,15,9,20,93,119,177,5.38,0.30,0.89,0.53,1.19,5.52,7.06,10.50,10.9,32.6,43.5
391,"MARTINEZ, ALEC",Los Angeles,56,1115:24,6,16,9,22,103,151,232,5.83,0.32,0.86,0.48,1.18,5.54,8.12,12.48,11.8,31.4,43.1
392,"CLOWE, RYANE",New Jersey,13,203:44,1,3,2,4,15,18,26,6.67,0.29,0.88,0.59,1.18,4.42,5.30,7.66,11.1,33.3,44.4
393,"BENNETT, BEAU",Pittsburgh,49,611:53,4,8,6,12,81,110,145,4.94,0.39,0.78,0.59,1.18,7.94,10.79,14.22,20.0,40.0,60.0
394,"KARLSSON, WILLIAM",Columbus,21,256:52,3,2,2,5,29,44,52,10.34,0.70,0.47,0.47,1.17,6.77,10.28,12.15,23.1,15.4,38.5
395,"ANDREOFF, ANDY",Los Angeles,18,154:14,2,1,0,3,14,24,28,14.29,0.78,0.39,0.00,1.17,5.45,9.34,10.89,66.7,33.3,100.0
396,"MOEN, TRAVIS",Dallas,44,412:48,2,6,4,8,33,45,54,6.06,0.29,0.87,0.58,1.16,4.80,6.54,7.85,14.3,42.9,57.1
397,"DOUGHTY, DREW",Los Angeles,82,2377:40,7,39,21,46,219,323,488,3.20,0.18,0.98,0.53,1.16,5.53,8.15,12.31,6.0,33.6,39.7
398,"RENDULIC, BORNA",Colorado,11,103:25,1,1,1,2,6,7,11,16.67,0.58,0.58,0.58,1.16,3.48,4.06,6.38,16.7,16.7,33.3
399,"VISNOVSKY, LUBOMIR",NY Islanders,53,1034:57,5,15,9,20,85,120,181,5.88,0.29,0.87,0.52,1.16,4.93,6.96,10.49,9.4,28.3,37.7
400,"ZIDLICKY, MAREK",Detroit,84,1760:02,7,27,12,34,130,189,289,5.38,0.24,0.92,0.41,1.16,4.43,6.44,9.85,8.9,34.2,43.0
#,Player Name,Team,GP,TOI,G,A,FirstA,Points,Shots,iFenwick,iCorsi,Sh%,G/60,A/60,FirstA/60,Points/60,Shots/60,iFenwick/60,iCorsi/60,IGP,IAP,IPP
401,"CARRICK, SAM",Toronto,16,103:45,1,1,0,2,17,22,24,5.88,0.58,0.58,0.00,1.16,9.83,12.72,13.88,33.3,33.3,66.7
402,"MURPHY, RYAN",Carolina,37,676:45,4,9,8,13,61,83,127,6.56,0.35,0.80,0.71,1.15,5.41,7.36,11.26,15.4,34.6,50.0
403,"PANIK, RICHARD",Toronto,76,885:00,11,6,4,17,87,119,152,12.64,0.75,0.41,0.27,1.15,5.90,8.07,10.31,39.3,21.4,60.7
404,"DRAISAITL, LEON",Edmonton,37,469:44,2,7,6,9,49,67,77,4.08,0.26,0.89,0.77,1.15,6.26,8.56,9.84,13.3,46.7,60.0
405,"SAVARD, DAVID",Columbus,82,1881:24,11,25,10,36,112,176,248,9.82,0.35,0.80,0.32,1.15,3.57,5.61,7.91,12.6,28.7,41.4
406,"SHEPPARD, JAMES",NY Rangers,71,941:13,7,11,7,18,79,118,147,8.86,0.45,0.70,0.45,1.15,5.04,7.52,9.37,25.9,40.7,66.7
407,"CHIMERA, JASON",Washington,77,996:03,7,12,9,19,96,135,179,7.29,0.42,0.72,0.54,1.14,5.78,8.13,10.78,24.1,41.4,65.5
408,"SMITH-PELLY, DEVANTE",Montreal,74,1056:03,6,14,5,20,104,149,177,5.77,0.34,0.80,0.28,1.14,5.91,8.47,10.06,16.7,38.9,55.6
409,"JARNKROK, CALLE",Nashville,74,950:51,7,11,5,18,95,135,178,7.37,0.44,0.69,0.32,1.14,5.99,8.52,11.23,21.9,34.4,56.2
410,"GELINAS, ERIC",New Jersey,61,1004:07,6,13,10,19,112,158,244,5.36,0.36,0.78,0.60,1.14,6.69,9.44,14.58,13.3,28.9,42.2
411,"NEIL, CHRIS",Ottawa,38,369:58,4,3,2,7,23,35,47,17.39,0.65,0.49,0.32,1.14,3.73,5.68,7.62,30.8,23.1,53.8
412,"MCCLEMENT, JAY",Carolina,82,1113:19,7,14,8,21,68,96,121,10.29,0.38,0.75,0.43,1.13,3.66,5.17,6.52,17.9,35.9,53.8
413,"WENNBERG, ALEXANDER",Columbus,68,1062:28,4,16,9,20,85,107,144,4.71,0.23,0.90,0.51,1.13,4.80,6.04,8.13,10.8,43.2,54.1
414,"JOENSUU, JESSE",Edmonton,20,212:34,2,2,0,4,18,28,30,11.11,0.56,0.56,0.00,1.13,5.08,7.90,8.47,50.0,50.0,100.0
415,"ST-DENIS, FREDERIC",Columbus,4,53:11,0,1,0,1,2,2,8,0.00,0.00,1.13,0.00,1.13,2.26,2.26,9.03,0.0,100.0,100.0
416,"WEBER, YANNICK",Vancouver,65,1117:12,11,10,5,21,118,165,244,9.32,0.59,0.54,0.27,1.13,6.34,8.86,13.10,19.0,17.2,36.2
417,"UPSHALL, SCOTTIE",Florida,63,798:58,8,7,4,15,93,125,163,8.60,0.60,0.53,0.30,1.13,6.98,9.39,12.24,40.0,35.0,75.0
418,"GOLIGOSKI, ALEX",Dallas,81,1928:43,4,32,17,36,122,187,282,3.28,0.12,1.00,0.53,1.12,3.80,5.82,8.77,4.2,33.3,37.5
419,"SHORE, NICK",Los Angeles,34,376:57,1,6,2,7,33,49,57,3.03,0.16,0.95,0.32,1.11,5.25,7.80,9.07,9.1,54.5,63.6
420,"DEKEYSER, DANNY",Detroit,80,1674:09,2,29,10,31,89,145,217,2.25,0.07,1.04,0.36,1.11,3.19,5.20,7.78,2.7,39.7,42.5
421,"EVERBERG, DENNIS",Colorado,55,649:03,3,9,4,12,62,87,109,4.84,0.28,0.83,0.37,1.11,5.73,8.04,10.08,14.3,42.9,57.1
422,"BOOTH, DAVID",Toronto,59,704:32,7,6,5,13,107,145,181,6.54,0.60,0.51,0.43,1.11,9.11,12.35,15.41,46.7,40.0,86.7
423,"BAILEY, CASEY",Toronto,6,54:13,1,0,0,1,9,10,11,11.11,1.11,0.00,0.00,1.11,9.96,11.07,12.17,50.0,0.0,50.0
424,"PERCY, STUART",Toronto,9,162:42,0,3,3,3,13,17,24,0.00,0.00,1.11,1.11,1.11,4.79,6.27,8.85,0.0,42.9,42.9
425,"DUMBA, MATT",Minnesota,58,870:16,8,8,3,16,86,125,188,9.30,0.55,0.55,0.21,1.10,5.93,8.62,12.96,15.1,15.1,30.2
426,"FERLAND, MICHAEL",Calgary,26,273:37,2,3,3,5,33,49,62,6.06,0.44,0.66,0.66,1.10,7.24,10.74,13.60,22.2,33.3,55.6
427,"BOYCHUK, ZACH",Carolina,31,329:24,3,3,2,6,35,45,57,8.57,0.55,0.55,0.36,1.09,6.38,8.20,10.38,25.0,25.0,50.0
428,"DESPRES, SIMON",Anaheim,75,1264:57,3,20,10,23,103,144,215,2.91,0.14,0.95,0.47,1.09,4.89,6.83,10.20,5.5,36.4,41.8
429,"ETEM, EMERSON",Anaheim,45,550:58,5,5,3,10,77,102,135,6.49,0.54,0.54,0.33,1.09,8.39,11.11,14.70,38.5,38.5,76.9
430,"HAMHUIS, DAN",Vancouver,59,1270:20,1,22,10,23,82,112,178,1.22,0.05,1.04,0.47,1.09,3.87,5.29,8.41,1.7,37.9,39.7
431,"FLYNN, BRIAN",Montreal,63,939:28,5,12,8,17,82,108,132,6.10,0.32,0.77,0.51,1.09,5.24,6.90,8.43,15.2,36.4,51.5
432,"GOODROW, BARCLAY",San Jose,60,664:18,4,8,7,12,68,94,131,5.88,0.36,0.72,0.63,1.08,6.14,8.49,11.83,20.0,40.0,60.0
433,"LETESTU, MARK",Columbus,54,720:16,7,6,4,13,63,78,101,11.11,0.58,0.50,0.33,1.08,5.25,6.50,8.41,35.0,30.0,65.0
434,"RUSSELL, KRIS",Calgary,79,1891:59,4,30,11,34,111,152,249,3.60,0.13,0.95,0.35,1.08,3.52,4.82,7.90,3.6,27.0,30.6
435,"LARSSON, ADAM",New Jersey,64,1341:38,3,21,9,24,91,124,178,3.30,0.13,0.94,0.40,1.07,4.07,5.55,7.96,7.9,55.3,63.2
436,"FRASER, MATT",Edmonton,60,673:05,8,4,1,12,92,115,141,8.70,0.71,0.36,0.09,1.07,8.20,10.25,12.57,42.1,21.1,63.2
437,"CLARKSON, DAVID",Columbus,61,841:47,10,5,1,15,95,143,169,10.53,0.71,0.36,0.07,1.07,6.77,10.19,12.05,32.3,16.1,48.4
438,"VANDEVELDE, CHRIS",Philadelphia,72,844:32,9,6,3,15,70,96,121,12.86,0.64,0.43,0.21,1.07,4.97,6.82,8.60,37.5,25.0,62.5
439,"ZAJAC, TRAVIS",New Jersey,74,1409:45,11,14,9,25,112,148,202,9.82,0.47,0.60,0.38,1.06,4.77,6.30,8.60,21.6,27.5,49.0
440,"RIELLY, MORGAN",Toronto,81,1647:21,8,21,11,29,148,209,312,5.41,0.29,0.76,0.40,1.06,5.39,7.61,11.36,12.3,32.3,44.6
#,Player Name,Team,GP,TOI,G,A,FirstA,Points,Shots,iFenwick,iCorsi,Sh%,G/60,A/60,FirstA/60,Points/60,Shots/60,iFenwick/60,iCorsi/60,IGP,IAP,IPP
441,"HODGMAN, JUSTIN",Arizona,5,56:59,1,0,0,1,3,4,4,33.33,1.05,0.00,0.00,1.05,3.16,4.21,4.21,100.0,0.0,100.0
442,"EDLER, ALEXANDER",Vancouver,74,1774:27,8,23,8,31,175,239,364,4.57,0.27,0.78,0.27,1.05,5.92,8.08,12.31,8.5,24.5,33.0
443,"HALISCHUK, MATT",Winnipeg,47,458:00,3,5,1,8,59,72,83,5.08,0.39,0.66,0.13,1.05,7.73,9.43,10.87,17.6,29.4,47.1
444,"PHANEUF, DION",Toronto,70,1660:14,3,26,14,29,138,217,302,2.17,0.11,0.94,0.51,1.05,4.99,7.84,10.91,3.2,28.0,31.2
445,"CLIFFORD, KYLE",Los Angeles,80,859:04,6,9,6,15,117,153,192,5.13,0.42,0.63,0.42,1.05,8.17,10.69,13.41,19.4,29.0,48.4
446,"PAKARINEN, IIRO",Edmonton,17,172:18,1,2,0,3,34,38,53,2.94,0.35,0.70,0.00,1.04,11.84,13.23,18.46,33.3,66.7,100.0
447,"REAVES, RYAN",St. Louis,81,690:04,6,6,3,12,55,77,93,10.91,0.52,0.52,0.26,1.04,4.78,6.70,8.09,37.5,37.5,75.0
448,"BRIERE, DANIEL",Colorado,57,690:57,8,4,1,12,69,96,113,11.59,0.69,0.35,0.09,1.04,5.99,8.34,9.81,38.1,19.0,57.1
449,"LINDSTROM, JOAKIM",Toronto,53,576:24,4,6,3,10,60,83,117,6.67,0.42,0.62,0.31,1.04,6.25,8.64,12.18,30.8,46.2,76.9
450,"RIEDER, TOBIAS",Arizona,72,1216:34,13,8,2,21,188,254,317,6.91,0.64,0.39,0.10,1.04,9.27,12.53,15.63,32.5,20.0,52.5
451,"SLATER, JIM",Winnipeg,82,755:12,5,8,6,13,51,78,89,9.80,0.40,0.64,0.48,1.03,4.05,6.20,7.07,26.3,42.1,68.4
452,"HENDRICKS, MATT",Edmonton,71,933:48,8,8,6,16,103,140,172,7.77,0.51,0.51,0.39,1.03,6.62,9.00,11.05,32.0,32.0,64.0
453,"SEABROOK, BRENT",Chicago,82,1818:42,8,23,10,31,181,261,379,4.42,0.26,0.76,0.33,1.02,5.97,8.61,12.50,9.8,28.0,37.8
454,"SUTER, RYAN",Minnesota,77,2233:36,2,36,12,38,150,229,360,1.33,0.05,0.97,0.32,1.02,4.03,6.15,9.67,2.0,35.6,37.6
455,"PRUST, BRANDON",Montreal,82,1063:14,4,14,11,18,78,106,130,5.13,0.23,0.79,0.62,1.02,4.40,5.98,7.34,13.8,48.3,62.1
456,"SCHULTZ, JUSTIN",Edmonton,81,1831:31,6,25,14,31,122,193,301,4.92,0.20,0.82,0.46,1.02,4.00,6.32,9.86,6.5,27.2,33.7
457,"NISKANEN, MATT",Washington,82,1833:01,4,27,17,31,117,192,285,3.42,0.13,0.88,0.56,1.01,3.83,6.28,9.33,5.4,36.5,41.9
458,"THOMPSON, NATE",Anaheim,80,1065:56,5,13,7,18,86,122,149,5.81,0.28,0.73,0.39,1.01,4.84,6.87,8.39,17.2,44.8,62.1
459,"TENNYSON, MATT",San Jose,27,474:19,2,6,2,8,37,65,85,5.41,0.25,0.76,0.25,1.01,4.68,8.22,10.75,14.3,42.9,57.1
460,"SPURGEON, JARED",Minnesota,66,1492:52,9,16,9,25,128,181,262,7.03,0.36,0.64,0.36,1.00,5.14,7.27,10.53,14.3,25.4,39.7
461,"OLEKSIAK, JAMIE",Dallas,36,482:22,1,7,2,8,36,47,61,2.78,0.12,0.87,0.25,1.00,4.48,5.85,7.59,4.0,28.0,32.0
462,"JONES, SETH",Nashville,82,1630:24,8,19,9,27,123,170,264,6.50,0.29,0.70,0.33,0.99,4.53,6.26,9.72,12.1,28.8,40.9
463,"SCANDELLA, MARCO",Minnesota,64,1389:59,11,12,6,23,112,167,253,9.82,0.47,0.52,0.26,0.99,4.83,7.21,10.92,18.0,19.7,37.7
464,"CLUTTERBUCK, CAL",NY Islanders,76,967:20,7,9,8,16,124,176,219,5.65,0.43,0.56,0.50,0.99,7.69,10.92,13.58,25.0,32.1,57.1
465,"GONCHAR, SERGEI",Montreal,48,849:02,1,13,6,14,46,76,123,2.17,0.07,0.92,0.42,0.99,3.25,5.37,8.69,3.1,40.6,43.8
466,"FOLIN, CHRISTIAN",Minnesota,40,608:00,2,8,5,10,39,57,86,5.13,0.20,0.79,0.49,0.99,3.85,5.62,8.49,7.7,30.8,38.5
467,"TALBOT, MAXIME",Boston,81,1102:27,5,13,9,18,97,118,145,5.15,0.27,0.71,0.49,0.98,5.28,6.42,7.89,14.3,37.1,51.4
468,"BROWN, J.T.",Tampa Bay,52,551:33,3,6,3,9,74,100,124,4.05,0.33,0.65,0.33,0.98,8.05,10.88,13.49,18.8,37.5,56.2
469,"ENSTROM, TOBIAS",Winnipeg,60,1414:10,4,19,11,23,58,89,132,6.90,0.17,0.81,0.47,0.98,2.46,3.78,5.60,5.7,27.1,32.9
470,"FERLIN, BRIAN",Boston,7,61:34,0,1,1,1,6,9,15,0.00,0.00,0.97,0.97,0.97,5.85,8.77,14.62,0.0,100.0,100.0
471,"LAZAR, CURTIS",Ottawa,67,864:03,6,8,6,14,92,126,165,6.52,0.42,0.56,0.42,0.97,6.39,8.75,11.46,17.6,23.5,41.2
472,"UMBERGER, RJ",Philadelphia,67,925:51,9,6,5,15,96,137,177,9.38,0.58,0.39,0.32,0.97,6.22,8.88,11.47,36.0,24.0,60.0
473,"GIONTA, STEPHEN",New Jersey,61,804:17,5,8,6,13,84,106,127,5.95,0.37,0.60,0.45,0.97,6.27,7.91,9.47,22.7,36.4,59.1
